,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
1990,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
1991,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1992,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1993,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1994,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1995,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1996,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1997,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1998,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1999,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
2000,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
2001,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
2002,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
2003,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
2004,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
2005,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
2006,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
2007,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
2008,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
2009,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
2010,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
2011,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
2012,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
2013,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
2014,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
2015,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
2016,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
2017,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
2018,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
2019,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2020,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
2021,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
2022,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
2023,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
2024,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
2025,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
2026,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
2027,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
2028,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
2029,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
2030,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
2031,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
2032,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
2033,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
2034,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
2035,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
2036,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
2037,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
2038,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
2039,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
2040,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
2041,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
2042,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
2043,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
2044,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2045,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
2046,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
2047,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
2048,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
2049,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
2050,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
2051,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
2052,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
2053,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
2054,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
2055,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
2056,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
2057,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
2058,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
2059,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
2060,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
2061,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
2062,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
2063,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
2064,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
2065,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
2066,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
2067,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
2068,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
2069,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2070,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
2071,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
2072,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
2073,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
2074,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
2075,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
2076,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
2077,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
2078,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
2079,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
2080,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
2081,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
2082,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
2083,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
2084,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
2085,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
2086,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
2087,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
2088,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
2089,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
2090,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
2091,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
2092,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
2093,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
2094,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2095,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
2096,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
2097,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
2098,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
2099,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
2100,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
2101,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
2102,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
2103,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
2104,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
2105,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
2106,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
2107,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
2108,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
2109,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
2110,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
2111,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
2112,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
2113,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
2114,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
2115,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
2116,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
2117,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
2118,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
2119,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2120,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
2121,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
2122,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
2123,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
2124,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
2125,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
