,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
1791,Mike Venezia,2008,Colgate,25,20.8,7.1,6.0,0.93,0.54,0.51,0.19,0.67,0.28,0.05,0.28,-3.99,0.4,0.0,1.0
1792,Byron Taylor,2008,FAMU,32,20.8,3.4,3.3,0.65,0.46,0.41,0.30,0.41,2.41,0.73,1.64,0.65,0.5,0.0,1.4
1793,Devon Clarke,2008,Iona,32,20.8,10.0,5.8,1.06,0.67,0.61,0.65,0.04,0.31,0.05,0.18,-7.39,0.9,0.6,2.9
1794,Keith Smith,2008,Louisiana Tech,15,20.8,8.1,7.4,0.79,0.49,0.44,0.30,0.10,0.73,0.10,0.41,-6.67,0.3,0.4,2.3
1795,Pierre Miller,2008,Presbyterian,30,20.8,5.7,5.4,0.78,0.49,0.49,0.14,0.75,2.60,0.48,1.77,1.44,0.4,0.1,0.9
1796,Justin Garris,2008,NJIT,29,20.8,7.1,7.6,0.64,0.42,0.39,0.27,0.54,1.41,0.19,0.56,-7.72,1.3,0.4,3.6
1797,Karl White,2008,Ill Chicago,31,20.8,8.1,6.7,0.84,0.52,0.50,0.36,0.18,1.68,0.25,0.95,-3.24,0.8,0.2,1.7
1798,Jerel Hastings,2008,Albany,30,20.8,4.9,4.1,0.83,0.51,0.44,0.42,0.16,1.00,0.25,1.03,-1.47,0.5,0.0,1.7
1799,Larry Jackson,2008,FAMU,32,20.8,6.3,4.8,0.86,0.51,0.47,0.70,0.00,0.31,0.07,0.31,-3.83,0.3,0.4,2.4
1800,Kelly Beidler,2008,Mt. St. Marys,26,20.7,7.0,5.7,0.84,0.52,0.50,0.41,0.25,1.15,0.20,0.79,-3.29,0.7,0.8,2.2
1801,Tron Smith,2008,St Mary's,32,20.7,8.0,6.0,0.82,0.54,0.49,0.53,0.25,1.59,0.27,0.75,-4.98,0.7,0.3,2.0
1802,Rob Hampton,2008,Drexel,24,20.7,4.5,4.1,0.67,0.47,0.42,0.36,0.10,2.21,0.54,1.26,-1.37,0.3,0.0,1.3
1803,Rodney Pierce,2008,Buffalo,30,20.7,7.6,7.8,0.67,0.44,0.41,0.26,0.32,2.43,0.31,1.00,-3.64,0.8,0.0,1.8
1804,Phil Wallace,2008,CCU,27,20.7,7.4,6.0,0.83,0.50,0.46,0.52,0.01,1.19,0.20,0.91,-2.50,0.6,0.1,2.2
1805,Chandler Parsons,2008,Florida,36,20.7,8.1,6.1,0.99,0.58,0.55,0.38,0.50,1.42,0.23,1.42,-0.26,0.5,0.2,1.7
1806,Zachery Peacock,2008,Georgia Tech,27,20.7,9.9,7.3,0.99,0.59,0.53,0.37,0.20,1.00,0.14,0.73,-3.19,0.9,0.4,2.7
1807,Raye Bailey,2008,Savannah St,31,20.6,5.4,3.6,0.74,0.58,0.52,0.65,0.39,2.23,0.61,0.87,-5.06,1.0,0.1,2.6
1808,Josh Heytvelt,2008,Gonzaga,22,20.6,10.3,7.1,0.95,0.57,0.53,0.60,0.15,0.59,0.08,0.38,-5.40,0.7,0.7,2.0
1809,Demarcus Hall,2008,CSUB,27,20.6,8.3,6.6,0.88,0.51,0.45,0.58,0.05,0.56,0.08,0.52,-3.50,0.6,0.4,1.4
1810,Reggie Redding,2008,Villanova,35,20.6,4.6,4.0,0.79,0.48,0.43,0.49,0.26,1.69,0.42,1.84,0.99,1.1,0.3,2.4
1811,Cruz Daniels,2008,High Point,29,20.6,5.6,3.4,1.06,0.68,0.64,0.45,0.00,0.76,0.22,0.71,-2.77,0.2,2.6,2.9
1812,Will Walker,2008,DePaul,29,20.6,9.6,7.8,1.03,0.57,0.55,0.19,0.41,1.10,0.14,1.39,-0.28,1.1,0.0,1.4
1813,Lance Stemler,2008,Indiana,33,20.6,4.4,3.9,1.00,0.53,0.52,0.13,0.69,0.64,0.16,2.63,0.87,0.8,0.2,2.4
1814,Chris Wright (Dayton),2008,Dayton,15,20.6,10.4,6.5,1.03,0.66,0.61,0.47,0.05,0.33,0.05,0.17,-9.17,0.3,0.9,2.2
1815,Stephen Verwers,2008,Hawaii,10,20.6,6.2,4.6,0.79,0.53,0.52,0.63,0.00,1.10,0.24,0.61,-5.15,0.4,1.1,3.1
1816,Maurice Miller,2008,Georgia Tech,29,20.6,8.1,5.3,0.91,0.61,0.53,0.59,0.44,3.31,0.62,1.63,0.79,1.2,0.1,2.0
1817,Paul Davis,2008,Winston-Salem State,29,20.6,5.8,4.9,0.76,0.50,0.48,0.39,0.00,0.34,0.07,0.20,-7.41,0.5,1.7,2.1
1818,Patrick Hardy,2008,Savannah St,31,20.6,4.6,3.8,0.80,0.53,0.49,0.31,0.36,1.03,0.27,0.74,-3.33,1.1,0.1,1.3
1819,Adam Nigon,2008,Colorado St,32,20.6,3.1,2.6,0.76,0.53,0.53,0.24,0.14,1.09,0.42,0.95,-2.15,0.6,0.1,1.8
1820,Eric Meister,2008,Holy Cross,18,20.6,4.8,4.2,0.79,0.50,0.49,0.34,0.00,0.72,0.17,0.62,-3.64,0.5,0.9,1.9
1821,Michael Rembert,2008,Southeast Mo St,29,20.6,7.3,5.3,0.84,0.54,0.52,0.65,0.06,0.62,0.12,0.37,-5.56,0.7,0.7,2.6
1822,Venoy Overton,2008,Washington,33,20.5,4.9,4.1,0.66,0.46,0.38,0.67,0.32,3.24,0.79,1.62,0.76,1.4,0.0,2.4
1823,Rashaud Nixon,2008,Tennessee Tech,32,20.5,6.4,5.2,0.82,0.51,0.49,0.48,0.00,1.38,0.27,0.96,-2.34,1.1,0.2,1.8
1824,Jonathan Adams,2008,Old Dominion,34,20.5,6.0,5.2,0.88,0.53,0.49,0.21,0.42,1.71,0.33,1.66,0.55,0.3,0.6,1.2
1825,Jonathan Adams,2008,Old Dominion,34,20.5,6.0,5.2,0.88,0.53,0.49,0.21,0.42,1.71,0.33,1.66,0.55,0.3,0.6,1.2
1826,Mike Holmes,2008,South Carolina,30,20.5,8.5,7.2,0.96,0.52,0.50,0.28,0.00,0.40,0.06,0.67,-1.65,0.8,0.6,2.0
1827,R.J. Rutledge,2008,Monmouth,31,20.5,7.0,5.7,0.94,0.54,0.51,0.32,0.60,0.74,0.13,0.82,-2.14,0.4,0.0,2.8
1828,Justin Glenn,2008,Centenary,27,20.4,4.2,3.7,0.75,0.48,0.47,0.44,0.20,0.56,0.15,0.50,-3.54,0.4,1.0,3.0
1829,Marvin Gentry,2008,Cincinnati,27,20.4,6.0,4.9,0.92,0.55,0.50,0.27,0.58,0.96,0.20,0.96,-1.81,0.6,0.1,2.0
1830,Will Peeples,2008,Belmont,33,20.4,4.1,2.5,0.76,0.56,0.47,0.96,0.08,1.42,0.56,0.90,-2.88,0.9,0.3,2.4
1831,Robo Kreps,2008,Ill Chicago,33,20.4,8.1,5.7,1.06,0.64,0.62,0.25,0.56,1.36,0.24,1.13,-1.52,0.8,0.0,1.2
1832,Chretien Lukusa,2008,Binghamton,28,20.4,4.3,3.7,0.79,0.50,0.45,0.38,0.31,0.57,0.15,0.55,-3.36,0.5,0.0,2.2
1833,Tyson Parker,2008,Fresno St,28,20.4,4.5,4.9,0.69,0.41,0.37,0.23,0.43,1.50,0.31,1.45,-0.17,0.5,0.3,2.0
1834,Darryl Shazier,2008,Bucknell,31,20.4,3.1,3.8,0.52,0.37,0.34,0.24,0.35,1.84,0.48,1.08,-2.50,0.9,0.1,1.6
1835,Landon Adler,2008,FGCU,26,20.4,11.6,9.2,0.93,0.56,0.53,0.28,0.40,0.92,0.10,0.48,-6.26,1.2,0.5,2.1
1836,Charles Corbin,2008,Winthrop,34,20.4,6.6,5.7,0.79,0.48,0.44,0.46,0.01,0.88,0.15,0.70,-3.49,0.5,0.2,2.6
1837,Lanny Smith,2008,Houston,29,20.4,5.5,4.6,0.71,0.48,0.35,0.58,0.46,3.72,0.81,2.04,3.11,0.7,0.0,1.7
1838,Stanley Jones,2008,Furman,8,20.4,6.4,4.8,0.95,0.60,0.55,0.29,0.00,0.38,0.08,0.30,-5.08,0.5,0.4,2.6
1839,LaDarious Weaver,2008,Tennessee St,32,20.4,8.4,6.5,1.10,0.62,0.60,0.11,0.78,1.06,0.16,1.21,-0.79,0.5,0.0,1.6
1840,Travis Bureau,2008,La Lafayette,22,20.4,7.5,5.8,1.00,0.57,0.54,0.31,0.73,0.95,0.17,1.24,-0.70,0.7,0.7,1.5
1841,Angelo Hernandez,2008,NC A&T,31,20.4,5.3,4.1,0.74,0.55,0.55,0.44,0.05,1.45,0.36,0.67,-5.55,1.3,0.1,2.0
1842,Josh Simmons,2008,Colorado St,32,20.3,4.9,4.5,0.62,0.44,0.37,0.58,0.26,1.56,0.35,0.71,-5.82,0.5,0.3,2.5
1843,Boris Meno,2008,Davidson,36,20.3,6.9,6.1,0.83,0.52,0.50,0.20,0.08,0.39,0.06,0.24,-6.47,0.7,0.8,2.0
1844,Andre McGee,2008,Louisville,36,20.3,6.5,5.1,0.97,0.57,0.54,0.27,0.72,1.92,0.38,2.09,1.75,1.2,0.0,1.6
1845,Jean Cajou,2008,Mt. St. Marys,34,20.3,7.1,4.9,0.91,0.59,0.51,0.54,0.33,1.29,0.26,0.81,-3.52,0.7,0.1,1.6
1846,John Williams,2008,UNCA,33,20.3,6.4,4.3,0.95,0.58,0.61,0.66,0.04,0.79,0.18,0.74,-2.57,0.3,1.5,1.7
1847,Kelvin Davis,2008,San Diego St,33,20.3,7.5,6.4,0.86,0.53,0.52,0.26,0.56,0.79,0.12,0.51,-5.15,1.2,0.0,2.0
1848,DeJuan Pursley,2008,Fairleigh Dickinson,27,20.3,5.2,4.1,0.79,0.52,0.54,0.47,0.00,0.63,0.15,0.43,-5.11,0.1,1.1,2.2
1849,Nate Minnoy,2008,Central Michigan,28,20.3,8.8,7.6,0.77,0.50,0.46,0.39,0.12,0.96,0.13,0.39,-8.90,0.6,0.2,2.0
1850,Djero Riedewald,2008,UT Martin,32,20.3,5.3,3.4,1.03,0.64,0.61,0.51,0.00,0.66,0.19,0.72,-2.20,0.3,0.4,2.3
1851,Andre Ricks,2008,Western Mich,32,20.3,5.4,5.9,0.75,0.43,0.41,0.13,0.53,0.69,0.12,0.73,-2.42,0.6,0.0,1.6
1852,Sean Smith,2008,Northern Illinois,25,20.3,6.2,6.2,0.78,0.47,0.43,0.17,0.10,0.84,0.14,0.66,-3.38,0.6,0.2,1.6
1853,Timothy McCrory,2008,Vermont,22,20.3,5.6,3.6,0.94,0.64,0.61,0.46,0.00,0.64,0.18,0.44,-4.86,0.3,1.0,2.3
1854,Mike Evanovich,2008,Fairfield,30,20.3,7.6,6.2,0.97,0.57,0.55,0.16,0.67,1.27,0.20,1.12,-1.54,0.5,0.3,1.6
1855,Donte Harrison,2008,Hampton,30,20.3,5.4,4.0,0.85,0.56,0.54,0.47,0.02,0.30,0.08,0.21,-5.86,0.8,0.9,1.9
1856,Mike Wilson,2008,Chicago St,27,20.3,4.7,4.5,0.68,0.48,0.46,0.21,0.64,2.41,0.54,1.23,-1.65,0.7,0.0,2.2
1857,Corey Raji,2008,Boston College,31,20.3,8.3,5.4,1.08,0.63,0.64,0.49,0.15,0.94,0.17,0.97,-1.66,0.6,0.1,1.9
1858,Derrick Davis,2008,SCSU,8,20.3,3.6,4.9,0.42,0.34,0.28,0.23,0.38,2.25,0.46,0.72,-7.32,0.5,0.0,2.8
1859,Jon-Michael Nickerson,2008,Kennesaw St,24,20.3,5.4,5.8,0.71,0.41,0.39,0.27,0.20,0.79,0.14,0.76,-2.44,1.0,0.9,2.3
1860,Dequan Twilley,2008,ETSU,12,20.3,4.0,3.7,0.62,0.47,0.43,0.34,0.36,2.00,0.55,0.92,-3.73,0.9,0.0,2.3
1861,Jason Hight,2008,Maine,16,20.3,3.5,3.1,0.58,0.54,0.51,0.14,0.55,2.44,0.80,0.89,-5.38,1.1,0.0,1.8
1862,Blake Hoffarber,2008,Minnesota,34,20.2,8.4,6.5,1.09,0.61,0.60,0.15,0.75,1.09,0.17,1.37,-0.35,0.5,0.0,0.6
1863,Evan Jefferson,2008,Jacksonville,31,20.2,5.9,5.5,0.74,0.48,0.45,0.25,0.50,1.00,0.18,0.56,-5.28,0.7,0.0,1.7
1864,Xavier Alexander,2008,GW,23,20.2,4.0,3.3,0.61,0.43,0.41,0.84,0.22,1.30,0.39,0.75,-4.42,1.1,0.3,2.5
1865,Danny Brown,2008,St. Louis,24,20.2,7.0,4.7,1.09,0.63,0.59,0.43,0.46,1.25,0.27,1.67,0.46,0.3,0.3,1.7
1866,Erick Nsangou,2008,FIU,29,20.2,6.5,5.5,0.76,0.52,0.49,0.31,0.13,1.69,0.31,0.75,-5.32,0.9,0.0,1.8
1867,Daniel Puckett,2008,Tulane,31,20.2,5.1,4.9,0.74,0.48,0.44,0.21,0.22,1.45,0.30,0.98,-2.59,0.7,0.5,2.3
1868,Wellington Smith,2008,West Virginia,37,20.2,5.2,4.7,0.78,0.48,0.46,0.36,0.30,0.92,0.20,0.79,-2.75,0.7,1.6,2.9
1869,Kenneth Faried,2008,Morehead St,30,20.2,10.5,8.5,0.91,0.53,0.52,0.34,0.01,0.30,0.04,0.19,-7.22,1.2,0.8,3.0
1870,Josh Chavis,2008,USC Upstate,30,20.2,5.1,4.4,0.80,0.52,0.48,0.24,0.72,1.77,0.40,1.29,-0.94,0.3,0.0,1.4
1871,Darren Prentice,2008,New Mexico,32,20.2,7.0,5.7,0.92,0.55,0.52,0.27,0.65,2.34,0.41,1.97,1.90,0.7,0.1,1.0
1872,Robinson Louisme,2008,Tulane,32,20.2,9.8,6.6,1.03,0.61,0.60,0.47,0.00,0.41,0.06,0.30,-5.39,0.5,1.2,2.6
1873,Sanchez Hughley,2008,Fla Atlantic,29,20.1,6.4,5.7,0.74,0.47,0.41,0.46,0.43,1.07,0.19,0.62,-4.78,0.8,0.0,2.9
1874,John Oates,2008,Boston College,31,20.1,4.3,3.1,0.92,0.61,0.58,0.29,0.61,0.94,0.30,0.88,-2.14,0.5,0.9,2.0
1875,John Oates,2008,Boston College,31,20.1,4.3,3.1,0.92,0.61,0.58,0.29,0.61,0.94,0.30,0.88,-2.14,0.5,0.9,2.0
1876,Dupree Lucas,2008,Portland St,24,20.1,5.5,6.1,0.66,0.42,0.40,0.17,0.46,1.88,0.31,1.10,-2.28,0.5,0.0,2.3
1877,Chad DeCasas,2008,UCI,33,20.1,4.9,4.5,0.87,0.52,0.51,0.11,0.56,1.00,0.22,1.06,-1.41,0.2,0.1,1.2
1878,DeAndre Jordan,2008,Texas A&M,35,20.1,7.9,5.2,0.93,0.59,0.62,0.65,0.00,0.43,0.08,0.26,-6.78,0.2,1.3,1.9
1879,Randy Adams,2008,Sacramento St,13,20.1,3.7,3.8,0.64,0.40,0.33,0.51,0.00,0.31,0.08,0.31,-3.91,0.7,0.2,2.2
1880,John Garcia,2008,Seton Hall,32,20.1,6.9,4.5,1.06,0.62,0.62,0.51,0.00,0.22,0.05,0.26,-3.35,0.6,1.6,3.1
1881,Sam Dolan,2008,Mercer,26,20.0,5.9,5.0,0.81,0.50,0.48,0.39,0.00,0.81,0.16,0.62,-3.46,0.3,1.0,2.0
1882,Nemanja Jokic,2008,Detroit,30,20.0,4.2,4.0,0.74,0.48,0.45,0.18,0.55,1.13,0.28,0.92,-2.69,0.4,0.1,2.6
1883,Tim Pounds,2008,Colgate,31,20.0,5.8,5.0,0.83,0.52,0.49,0.26,0.13,0.77,0.15,0.57,-4.28,0.5,0.2,2.0
1884,Tony Gaffney,2008,Massachusetts,35,20.0,3.2,2.6,0.76,0.50,0.47,0.55,0.15,0.63,0.24,0.69,-2.21,1.1,1.7,2.4
1885,Chris Alvarez,2008,Northeastern,31,20.0,3.1,2.9,0.67,0.45,0.38,0.47,0.17,1.23,0.42,1.15,-1.33,1.0,0.5,2.1
1886,Frank Hassell,2008,Old Dominion,33,20.0,5.3,5.4,0.76,0.45,0.44,0.23,0.01,0.82,0.15,0.84,-2.23,0.6,1.3,2.3
1887,Tyrell Biggs,2008,Pittsburgh,37,20.0,5.4,4.5,0.85,0.51,0.48,0.40,0.07,0.49,0.11,0.53,-3.00,0.3,0.4,2.3
1888,Dwayne Collins,2008,Miami FL,34,20.0,8.6,6.4,0.92,0.55,0.55,0.50,0.00,0.41,0.06,0.30,-5.26,0.5,0.9,1.8
1889,Matt Mullery,2008,Brown,26,20.0,4.5,3.3,0.86,0.56,0.53,0.48,0.09,1.23,0.37,1.07,-1.79,0.7,1.4,2.2
1890,Alex Blair,2008,Fresno St,32,19.9,4.7,3.8,0.81,0.52,0.49,0.43,0.07,0.25,0.07,0.22,-4.90,0.2,0.8,2.8
1891,J.D. Pollock,2008,Kennesaw St,30,19.9,4.0,3.7,0.65,0.47,0.42,0.34,0.56,2.10,0.57,1.13,-2.25,1.8,0.1,2.0
1892,Byron Joynes,2008,Rutgers,31,19.9,3.1,1.9,0.75,0.56,0.57,0.95,0.00,0.39,0.20,0.31,-5.00,0.5,0.5,2.8
1893,Ray George,2008,Murray St,31,19.9,7.8,6.4,0.76,0.52,0.48,0.37,0.25,2.29,0.36,0.86,-5.75,0.9,0.6,2.4
1894,Carlos Wright,2008,UT Martin,30,19.9,2.8,3.2,0.53,0.39,0.35,0.26,0.47,3.40,1.06,2.17,3.35,0.6,0.1,1.6
1895,Kevin Swecker,2008,Longwood,19,19.9,8.8,6.9,1.06,0.58,0.56,0.20,0.57,1.00,0.14,1.46,-0.09,0.9,0.1,1.1
1896,Eric Diaz,2008,Stetson,32,19.9,7.1,6.3,0.83,0.50,0.48,0.27,0.34,0.25,0.04,0.18,-6.26,0.7,0.5,2.8
1897,Andrew Gabriel,2008,Manhattan,31,19.9,5.3,4.6,0.78,0.49,0.49,0.38,0.00,0.45,0.10,0.35,-4.98,0.7,0.6,3.1
1898,Jay Couisnard,2008,Evansville,30,19.9,3.2,3.6,0.60,0.40,0.38,0.27,0.17,1.47,0.41,1.07,-2.12,0.7,0.1,2.8
1899,Matt Pilgrim,2008,Hampton,26,19.8,7.7,6.4,0.77,0.50,0.50,0.46,0.26,0.77,0.12,0.36,-7.99,1.2,1.2,3.6
1900,Ousmane Barro,2008,Marquette,35,19.8,5.5,3.9,0.93,0.58,0.54,0.53,0.00,0.29,0.07,0.26,-4.41,0.6,1.2,2.6
1901,John Ortiz,2008,TCU,29,19.8,5.2,5.3,0.66,0.41,0.36,0.42,0.07,0.28,0.05,0.20,-6.11,0.9,0.3,2.3
1902,Jamaal Smith,2008,New Mexico,33,19.8,8.8,5.0,1.08,0.67,0.60,0.70,0.47,1.85,0.37,1.36,-0.68,0.4,0.1,2.7
1903,Kramer Knutson,2008,Portland,31,19.8,4.5,3.6,0.80,0.52,0.51,0.46,0.01,0.55,0.15,0.46,-4.30,0.4,0.4,3.4
1904,Kevin Egee,2008,Penn,30,19.8,5.1,4.6,0.79,0.48,0.46,0.31,0.50,1.20,0.26,1.13,-1.30,0.7,0.5,1.6
1905,Tyler Quinney,2008,Southern Utah,30,19.8,6.4,4.5,0.92,0.57,0.51,0.58,0.01,0.83,0.19,0.69,-3.24,0.5,0.1,2.6
1906,Juan Pablo Silveira,2008,Weber St,30,19.8,6.1,4.6,0.85,0.60,0.54,0.28,0.66,1.77,0.39,0.90,-4.06,0.5,0.2,1.7
1907,Aaron Hall,2008,CCSU,28,19.8,4.7,4.3,0.76,0.51,0.52,0.19,0.04,1.71,0.40,1.12,-2.02,0.6,0.1,2.0
1908,Gary Lee,2008,UMES,18,19.8,6.5,7.3,0.70,0.41,0.39,0.17,0.41,0.33,0.05,0.25,-5.71,0.5,0.1,2.2
1909,Davis Baker,2008,Southern Utah,27,19.8,6.5,6.1,0.83,0.50,0.48,0.13,0.38,0.85,0.14,0.66,-3.67,0.4,0.1,0.8
1910,Kyle Cook,2008,Bethune Cookman,31,19.8,2.1,2.4,0.55,0.39,0.36,0.23,0.45,0.74,0.31,0.70,-3.23,0.5,0.4,1.5
1911,Kimmani Barrett,2008,La Salle,31,19.8,7.8,5.3,0.91,0.59,0.52,0.58,0.19,1.00,0.19,0.60,-4.82,0.4,0.1,1.9
1912,David Simmons,2008,CCSU,13,19.8,4.8,3.9,0.78,0.47,0.43,0.65,0.00,0.23,0.06,0.25,-3.97,0.5,0.2,2.1
1913,Marc Larson,2008,Bowling Green,30,19.8,4.9,3.4,0.86,0.56,0.50,0.59,0.00,0.23,0.07,0.19,-5.44,0.1,1.2,2.8
1914,Junior Russell,2008,CSUF,20,19.8,6.1,3.9,0.81,0.64,0.60,0.46,0.41,2.55,0.65,0.94,-4.67,1.7,0.0,2.6
1915,Kenny George,2008,UNCA,28,19.8,12.4,7.8,1.17,0.70,0.70,0.32,0.00,1.14,0.15,0.70,-4.35,0.1,3.3,1.2
1916,Javier Gonzalez,2008,N.C. State,31,19.7,3.8,3.6,0.64,0.47,0.43,0.28,0.72,2.10,0.58,1.20,-1.76,1.0,0.0,1.7
1917,Chris Perkins,2008,IPFW,31,19.7,6.1,5.3,0.89,0.53,0.49,0.21,0.15,1.03,0.20,0.97,-1.89,0.8,0.1,1.5
1918,Tony Anderson,2008,Furman,30,19.7,3.5,4.4,0.53,0.37,0.33,0.19,0.48,2.70,0.62,1.53,0.17,0.3,0.0,1.5
1919,Michael McConathy,2008,Northwestern St,33,19.7,4.7,3.6,0.57,0.50,0.38,0.66,0.48,3.36,0.93,0.99,-5.23,1.0,0.0,2.7
1920,J.T. Tiller,2008,Missouri,32,19.7,6.8,5.9,0.87,0.52,0.47,0.28,0.24,1.84,0.31,1.51,0.05,0.8,0.3,2.8
1921,Wendale Farrow,2008,Eastern Michigan,27,19.7,3.9,3.0,0.78,0.53,0.48,0.54,0.09,0.67,0.22,0.55,-4.19,0.3,0.3,1.8
1922,Marcus Crenshaw,2008,CSUF,32,19.7,8.6,7.8,0.97,0.55,0.55,0.03,0.66,2.13,0.27,2.19,2.10,0.6,0.0,0.8
1923,Nikola Gacesa,2008,FIU,28,19.7,5.9,4.9,0.86,0.52,0.46,0.33,0.23,0.50,0.10,0.45,-3.79,0.4,0.2,1.5
1924,Quade Milum,2008,Akron,34,19.7,6.0,4.5,0.94,0.56,0.54,0.46,0.14,0.44,0.10,0.50,-3.15,0.4,0.6,1.5
1925,Dutch Gaitley,2008,Monmouth,31,19.6,2.5,1.8,0.58,0.47,0.40,0.96,0.00,0.94,0.51,0.60,-5.04,0.5,0.6,2.5
1926,Anthony Gatlin,2008,Centenary,31,19.6,4.4,3.8,0.82,0.52,0.50,0.20,0.33,0.45,0.12,0.42,-3.80,0.4,0.4,1.9
1927,Steve Panos,2008,Weber St,30,19.6,7.1,5.2,0.91,0.58,0.55,0.41,0.01,0.30,0.06,0.20,-6.75,0.1,0.3,2.0
1928,Bill Clark,2008,Duquesne,30,19.6,8.2,7.0,0.86,0.51,0.48,0.33,0.61,1.37,0.20,1.00,-2.05,0.9,0.3,3.2
1929,Tommy Moffitt,2008,Texas Arlington,32,19.6,6.0,5.2,0.91,0.54,0.54,0.14,0.34,0.97,0.19,0.97,-1.67,0.8,0.2,1.9
1930,Scott Friske,2008,Brown,29,19.6,4.0,3.2,0.81,0.54,0.51,0.38,0.31,2.07,0.65,1.88,1.51,1.0,0.3,1.8
1931,Yorel Hawkins,2008,Fairfield,26,19.6,6.3,5.5,0.80,0.49,0.42,0.37,0.30,0.77,0.14,0.56,-4.82,0.6,0.2,2.2
1932,Todd McCoy,2008,Indiana St,31,19.6,5.8,4.9,0.83,0.52,0.47,0.31,0.31,0.71,0.14,0.56,-4.32,0.8,0.2,2.6
1933,Matt Kyle,2008,Yale,25,19.6,7.5,5.2,0.94,0.62,0.63,0.35,0.00,0.76,0.15,0.40,-7.12,0.5,1.4,3.2
1934,Marchello Vealy,2008,Oral Roberts,27,19.6,4.6,4.4,0.72,0.46,0.45,0.34,0.31,1.48,0.34,1.14,-1.61,0.9,0.7,1.9
1935,Scoop Jardine,2008,Syracuse,33,19.6,5.5,4.6,0.78,0.53,0.48,0.27,0.12,2.48,0.54,1.39,-0.61,1.2,0.1,1.9
1936,Horace Bond,2008,TAMUCC,28,19.6,3.5,3.0,0.79,0.50,0.52,0.43,0.11,0.79,0.27,0.92,-1.68,0.4,0.3,1.8
1937,Kavon Lacey,2008,Evansville,30,19.6,4.0,4.0,0.67,0.44,0.42,0.30,0.12,1.83,0.46,1.31,-0.98,0.4,0.0,1.8
1938,Dorien Brown,2008,Jacksonville St,9,19.6,9.7,7.7,0.83,0.49,0.52,0.62,0.01,0.56,0.07,0.36,-5.84,0.6,1.0,2.4
1939,Jeremy Simmons,2008,Col Of Charleston,29,19.6,5.6,4.1,0.97,0.58,0.57,0.37,0.03,0.72,0.18,0.84,-1.91,0.5,0.6,1.4
1940,Tim Burns,2008,High Point,30,19.5,4.6,4.2,0.78,0.52,0.49,0.14,0.41,1.63,0.39,1.14,-1.79,0.6,0.1,1.2
1941,Kevin Goffney,2008,Chattanooga,30,19.5,6.6,5.0,0.80,0.55,0.50,0.49,0.27,2.10,0.42,1.02,-3.09,0.8,0.1,2.6
1942,Jeron Smith,2008,Howard,23,19.5,7.0,5.4,0.83,0.53,0.51,0.47,0.15,1.00,0.18,0.59,-5.35,1.4,0.4,1.6
1943,Mark Hall,2008,Mercer,29,19.5,6.4,4.8,0.81,0.53,0.45,0.56,0.54,2.52,0.52,1.43,-0.37,0.7,0.0,2.2
1944,Levi Dyer,2008,Illinois St,35,19.5,6.5,5.5,0.95,0.54,0.52,0.19,0.66,1.11,0.20,1.44,-0.16,0.5,0.3,2.0
1945,Ruell Pringle,2008,Campbell,2,19.5,8.0,8.0,0.82,0.46,0.47,0.19,0.63,0.50,0.06,0.50,-3.22,0.0,0.0,1.0
1946,Decensae White,2008,Texas Tech,2,19.5,6.5,6.5,0.72,0.44,0.42,0.31,0.31,1.00,0.15,0.67,-4.15,1.5,0.0,0.5
1947,Rodriquez Sherman,2008,Kent St,35,19.5,5.3,5.2,0.78,0.46,0.42,0.28,0.35,1.29,0.25,1.50,0.00,0.8,0.1,1.8
1948,Ed Jones,2008,NC A&T,31,19.5,7.6,6.1,0.91,0.55,0.53,0.29,0.33,0.71,0.12,0.51,-4.44,0.6,0.3,1.6
1949,Oumar Sylla,2008,Richmond,31,19.5,5.3,4.6,0.79,0.49,0.45,0.38,0.33,1.10,0.24,0.94,-2.35,1.1,0.2,1.8
1950,Rashaun McLemore,2008,Ball State,29,19.4,6.3,5.7,0.77,0.47,0.45,0.41,0.21,0.90,0.16,0.72,-3.66,0.3,0.1,1.8
1951,Jamal Boykin,2008,Cal,25,19.4,7.8,6.3,0.92,0.56,0.53,0.23,0.09,1.20,0.19,0.83,-3.20,0.3,0.2,2.2
1952,Kellen McCoy,2008,Weber St,30,19.4,8.8,5.6,0.95,0.61,0.54,0.63,0.46,1.83,0.33,0.98,-3.38,0.8,0.0,1.9
1953,Laron Frazier,2008,Ball State,30,19.4,4.2,4.5,0.74,0.44,0.43,0.12,0.34,1.23,0.27,1.42,-0.25,0.6,0.0,0.9
1954,Jason Davis,2008,Sacramento St,21,19.4,7.4,4.7,0.94,0.55,0.56,0.96,0.00,0.52,0.11,0.58,-2.83,1.1,0.2,2.4
1955,Reggie Huffman,2008,UAB,34,19.4,7.7,6.0,0.99,0.57,0.58,0.28,0.00,0.32,0.05,0.32,-3.96,0.9,0.5,1.6
1956,Mike Miller,2008,Coppin St,32,19.4,4.5,4.9,0.65,0.40,0.36,0.27,0.34,0.78,0.16,0.61,-4.22,0.8,0.0,1.7
1957,Giedrius Knysas,2008,Charleston So,30,19.4,4.5,3.2,0.89,0.56,0.53,0.59,0.12,0.40,0.12,0.44,-3.08,0.2,0.2,2.1
