,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
1897,Elijah Cunningham-Muhammad,2009,Tennessee Tech,30,20.3,5.1,5.0,0.71,0.45,0.37,0.35,0.32,2.77,0.56,2.08,2.31,1.3,0.1,2.0
1898,Deonte Roberts,2009,Milwaukee,29,20.3,6.4,4.4,0.83,0.56,0.52,0.61,0.01,1.62,0.36,0.87,-3.83,0.7,0.3,2.1
1899,Lucas Moormann,2009,North Dakota St,33,20.3,4.5,3.7,0.93,0.54,0.54,0.26,0.04,0.67,0.18,1.16,-0.63,0.9,0.6,2.6
1900,Lathen Wallace,2009,Oregon St,34,20.3,7.9,6.5,0.92,0.56,0.54,0.24,0.61,0.53,0.08,0.38,-5.88,0.6,0.1,1.8
1901,Hamidu Rahman,2009,New Mexico St,32,20.3,6.8,4.7,0.84,0.55,0.53,0.73,0.00,0.44,0.09,0.25,-6.75,0.2,1.4,2.4
1902,Luke Devine,2009,Fordham,28,20.3,2.3,2.1,0.80,0.51,0.51,0.15,0.00,0.32,0.15,0.53,-2.00,0.5,0.2,2.5
1903,Danny Morrissey,2009,Penn St,36,20.3,5.3,4.6,0.89,0.54,0.52,0.19,0.78,1.53,0.33,1.62,0.39,0.4,0.1,1.5
1904,Jake Robinson,2009,WCU,31,20.2,9.2,7.7,0.98,0.54,0.50,0.25,0.70,1.29,0.17,1.82,0.72,0.5,0.0,2.1
1905,Sam Muldrow,2009,South Carolina,18,20.2,5.6,3.8,1.00,0.57,0.57,0.64,0.00,0.11,0.03,0.20,-2.19,0.5,1.8,3.2
1906,R.J. Rutledge,2009,Monmouth,23,20.2,7.6,7.0,0.86,0.51,0.50,0.15,0.54,1.22,0.17,0.93,-2.50,0.3,0.2,2.3
1907,Chris Andrews,2009,Yale,28,20.2,3.1,2.8,0.58,0.49,0.45,0.34,0.49,2.82,1.03,1.32,-1.30,1.2,0.0,1.6
1908,Kyle Jackson,2009,St. Francis (PA),26,20.2,5.6,4.0,0.90,0.60,0.54,0.38,0.24,1.15,0.29,0.79,-3.60,0.8,0.2,2.6
1909,Dayvon Ellis,2009,EKU,23,20.2,4.1,3.9,0.73,0.50,0.48,0.11,0.41,2.96,0.76,2.06,2.91,1.0,0.1,1.7
1910,Herve Banogle,2009,Manhattan,29,20.2,4.9,3.3,0.84,0.58,0.57,0.60,0.00,0.28,0.08,0.18,-6.61,0.6,0.4,2.9
1911,Robert Owens,2009,San Jose St,30,20.2,7.0,5.7,0.99,0.56,0.53,0.20,0.72,0.67,0.12,0.80,-1.90,0.3,0.2,1.0
1912,DeShawn Patterson,2009,Southeastern LA,30,20.2,3.4,3.3,0.60,0.44,0.41,0.35,0.29,2.57,0.77,1.45,-0.27,0.8,0.2,1.8
1913,Petras Balocka,2009,Hawaii,26,20.2,8.7,6.7,0.80,0.51,0.43,0.66,0.21,1.54,0.23,0.75,-5.15,0.3,0.2,2.3
1914,Chad Wynn,2009,ECU,29,20.1,7.0,5.1,0.97,0.60,0.59,0.35,0.00,0.38,0.07,0.29,-5.34,0.4,1.3,3.2
1915,Cavel Witter,2009,Creighton,35,20.1,7.7,6.3,0.80,0.51,0.41,0.47,0.49,2.23,0.35,1.18,-1.98,1.0,0.1,1.9
1916,Jerrald Bonham,2009,Centenary,30,20.1,2.6,2.8,0.61,0.41,0.38,0.28,0.00,0.60,0.21,0.56,-3.37,1.0,0.6,3.0
1917,Tashan Newsome,2009,MVSU,31,20.1,6.9,6.4,0.74,0.47,0.42,0.32,0.47,1.32,0.21,0.67,-5.41,0.7,0.0,2.4
1918,T.J. Douglas,2009,Elon,31,20.1,4.9,4.5,0.97,0.54,0.53,0.06,0.86,1.03,0.23,2.00,0.87,0.7,0.3,2.0
1919,Leon Young,2009,Loyola IL,20,20.1,7.3,5.1,0.93,0.57,0.48,0.63,0.00,0.55,0.11,0.46,-4.34,0.3,0.2,1.8
1920,Rocco Rubino,2009,St. Francis (NY),30,20.0,5.7,4.5,0.91,0.55,0.52,0.32,0.61,1.13,0.25,1.13,-1.22,0.5,0.0,1.0
1921,Daven Harmeling,2009,Washington St,30,20.0,3.8,4.0,0.83,0.46,0.44,0.10,0.77,0.97,0.24,2.23,1.18,0.1,0.1,1.3
1922,Collin Dennis,2009,North Texas,31,20.0,7.7,7.2,0.78,0.46,0.40,0.36,0.46,1.71,0.24,1.29,-0.87,0.7,0.1,3.1
1923,Billy Robinson,2009,Longwood,31,20.0,7.2,6.0,0.89,0.54,0.49,0.30,0.13,0.58,0.10,0.47,-3.77,0.5,0.3,2.0
1924,Flenard Whitfield,2009,Western Mich,31,20.0,5.5,4.5,0.82,0.50,0.47,0.49,0.02,0.39,0.09,0.36,-4.21,0.3,0.3,2.6
1925,Drew Harris,2009,Seattle,13,20.0,5.5,5.3,0.77,0.45,0.42,0.35,0.33,2.23,0.42,2.64,3.55,0.8,0.1,1.8
1926,Mitch Begeman,2009,South Dakota,4,20.0,5.8,4.5,1.12,0.60,0.56,0.17,0.94,1.25,0.28,5.00,2.70,1.0,0.0,0.5
1927,Reggie Jackson,2009,Boston College,34,20.0,7.0,6.1,0.86,0.51,0.48,0.26,0.32,1.74,0.29,1.40,-0.39,0.8,0.4,1.5
1928,Chris Bethel,2009,Fordham,19,20.0,10.3,9.0,0.89,0.51,0.48,0.27,0.18,0.63,0.07,0.48,-4.61,1.3,0.7,2.7
1929,Wesley Clemmons,2009,Southern Ill,31,20.0,4.4,3.9,0.78,0.50,0.47,0.24,0.42,1.03,0.26,0.89,-2.47,0.6,0.0,1.5
1930,K.J. Matsui,2009,Columbia,28,20.0,7.7,6.6,0.98,0.56,0.54,0.10,0.76,0.57,0.09,0.59,-3.01,0.6,0.0,0.7
1931,Charles Carmouche,2009,New Orleans,24,20.0,3.5,3.2,0.63,0.43,0.34,0.71,0.42,1.33,0.42,0.97,-2.44,1.0,0.1,2.0
1932,Emanuel Willis,2009,Houston Baptist,20,20.0,7.6,7.7,0.77,0.44,0.42,0.28,0.05,0.40,0.05,0.33,-4.40,0.6,1.2,3.1
1933,Antoine Johnson,2009,Ga Southern,19,19.9,6.3,5.5,0.72,0.49,0.48,0.37,0.19,1.89,0.34,0.90,-4.04,1.1,0.2,1.6
1934,Doug Miller,2009,Harvard,18,19.9,6.1,3.9,1.18,0.69,0.70,0.28,0.00,0.50,0.13,0.75,-1.74,0.2,0.6,1.7
1935,Omari Johnson,2009,Oregon St,34,19.9,6.6,5.6,0.84,0.53,0.51,0.27,0.47,0.82,0.15,0.54,-5.53,0.5,0.4,1.5
1936,Frank Borden,2009,American,32,19.9,3.6,3.7,0.63,0.42,0.36,0.39,0.25,1.47,0.40,1.09,-1.97,1.0,0.4,2.9
1937,Danny Piepoli,2009,Montana St,30,19.9,7.5,6.7,0.94,0.53,0.51,0.11,0.79,0.67,0.10,0.71,-2.50,0.2,0.1,1.1
1938,David Rufful,2009,Dartmouth,28,19.9,6.3,6.3,0.74,0.46,0.44,0.22,0.36,1.00,0.16,0.61,-5.06,1.2,0.3,2.0
1939,Michael Dunigan,2009,Oregon,29,19.9,8.4,6.3,0.86,0.53,0.49,0.58,0.01,0.52,0.08,0.33,-6.09,0.8,1.0,2.9
1940,John Brown,2009,Citadel,27,19.9,5.0,3.8,0.84,0.57,0.59,0.35,0.04,0.70,0.19,0.48,-5.32,1.2,0.4,2.6
1941,Eric Gilchrese,2009,New Hampshire,17,19.9,8.1,6.2,0.87,0.54,0.47,0.50,0.55,2.59,0.42,1.63,0.73,0.4,0.1,2.2
1942,Kyle Brucculeri,2009,UCD,32,19.9,7.0,6.1,0.93,0.56,0.55,0.06,0.74,0.78,0.13,0.63,-3.53,0.3,0.5,2.5
1943,Eduardo Bermudez,2009,Appalachian St.,24,19.9,6.0,5.7,0.71,0.47,0.44,0.26,0.35,1.58,0.28,0.79,-4.39,1.1,0.2,2.0
1944,Lucas Steijn,2009,Idaho St,32,19.9,6.6,4.3,1.05,0.63,0.58,0.49,0.00,0.69,0.16,0.79,-2.24,0.3,0.5,2.3
1945,Zac Swansey,2009,Georgia,31,19.9,4.3,4.7,0.60,0.42,0.40,0.22,0.29,2.87,0.61,1.41,-0.57,1.1,0.1,0.9
1946,Montarrio Haddock,2009,Middle Tenn,31,19.9,9.9,8.0,0.87,0.53,0.48,0.42,0.09,1.06,0.13,0.60,-5.42,0.6,0.2,3.3
1947,Porter Braswell,2009,Yale,27,19.9,4.6,4.1,0.64,0.45,0.37,0.55,0.58,2.07,0.51,1.06,-2.92,0.9,0.0,1.7
1948,Edgar Sosa,2009,Louisville,37,19.8,7.3,6.2,0.82,0.52,0.48,0.28,0.53,2.38,0.38,1.33,-0.96,0.8,0.1,1.7
1949,Kenny Daniels,2009,CSUN,30,19.8,8.9,5.7,0.97,0.64,0.61,0.50,0.18,1.17,0.20,0.58,-5.68,1.3,0.0,1.8
1950,Harper Kamp,2009,Cal,33,19.8,3.8,3.0,0.84,0.54,0.49,0.44,0.01,1.00,0.33,1.06,-1.38,0.5,0.3,2.5
1951,Nathan Hawkins,2009,UTPA,27,19.8,9.7,7.0,0.91,0.53,0.53,0.71,0.00,0.44,0.06,0.35,-4.81,0.3,0.1,2.3
1952,Maurice Thomas,2009,St. Bonaventure,26,19.8,9.4,6.2,0.99,0.61,0.55,0.58,0.00,0.54,0.09,0.36,-5.34,0.8,0.3,3.1
1953,Joe Ford,2009,Pacific,34,19.8,4.3,3.3,0.75,0.54,0.53,0.43,0.00,2.56,0.78,1.53,0.16,1.3,0.3,2.8
1954,Zack Riggins,2009,UNF,29,19.8,5.3,4.3,0.86,0.52,0.51,0.41,0.10,0.31,0.07,0.31,-4.19,0.4,0.2,2.7
1955,Nemanja Jokic,2009,Detroit,30,19.7,3.8,3.6,0.65,0.46,0.41,0.38,0.54,1.00,0.28,0.61,-5.11,0.3,0.2,2.1
1956,Tom Jervis,2009,Troy,32,19.7,6.7,4.9,0.93,0.58,0.54,0.45,0.00,0.31,0.06,0.24,-5.14,0.6,2.1,2.3
1957,Girod Adams,2009,Stephen F. Austin,32,19.7,5.3,4.4,0.80,0.52,0.47,0.31,0.58,1.59,0.36,1.13,-1.78,0.7,0.1,2.0
1958,Isaac Sosa,2009,UCF,31,19.7,8.2,6.3,1.04,0.61,0.60,0.13,0.64,1.19,0.19,1.06,-1.67,0.4,0.0,1.0
1959,Mohammed Lo,2009,Toledo,31,19.7,5.2,4.0,0.79,0.51,0.50,0.58,0.00,0.45,0.11,0.34,-5.32,0.2,0.9,2.9
1960,Kenny Lawson,2009,Creighton,35,19.7,8.5,6.7,0.99,0.57,0.53,0.29,0.00,0.46,0.07,0.47,-3.38,0.3,1.6,1.7
1961,Jordan DeMercy,2009,Florida St,35,19.7,3.1,3.0,0.61,0.45,0.43,0.30,0.41,1.71,0.58,1.07,-2.28,0.8,0.3,2.0
1962,Branden Johnson,2009,Montana St,32,19.7,6.2,5.0,0.84,0.51,0.42,0.47,0.53,0.84,0.17,0.73,-3.08,0.4,0.3,2.0
1963,Albert Jackson,2009,Georgia,31,19.6,4.5,3.9,0.71,0.50,0.48,0.38,0.00,0.35,0.09,0.19,-7.75,0.3,0.8,2.4
1964,Jaime Serna,2009,UCSB,31,19.6,6.1,4.3,0.93,0.58,0.54,0.54,0.00,0.42,0.10,0.36,-4.54,0.5,0.4,2.6
1965,Jimmy Butler,2009,Marquette,35,19.6,5.6,3.1,1.09,0.63,0.51,1.05,0.04,0.74,0.24,1.53,0.05,0.5,0.5,1.9
1966,Aaron Gibbs,2009,Presbyterian,29,19.6,3.1,2.4,0.94,0.58,0.59,0.24,0.01,0.34,0.14,0.59,-1.91,0.2,0.3,2.0
1967,Juan Fernandez,2009,Temple,23,19.6,5.5,4.7,0.77,0.50,0.45,0.41,0.48,2.74,0.59,1.80,1.58,0.4,0.0,2.5
1968,C.J. Garner,2009,South Alabama,28,19.6,4.7,3.5,0.78,0.55,0.50,0.51,0.06,1.32,0.38,0.79,-4.07,0.6,0.2,1.6
1969,Brent Heemskerk,2009,Drake,33,19.6,3.9,3.4,0.88,0.51,0.49,0.33,0.22,0.55,0.16,1.06,-0.83,0.8,0.8,2.6
1970,Sean Mosley,2009,Maryland,35,19.6,5.3,4.7,0.74,0.46,0.38,0.50,0.13,1.34,0.28,1.07,-1.82,0.9,0.3,2.0
1971,Andre McGee,2009,Louisville,37,19.6,5.3,4.9,0.84,0.51,0.49,0.14,0.74,1.78,0.36,1.65,0.53,1.2,0.0,1.9
1972,Will Cooper,2009,Eastern Michigan,32,19.6,2.9,3.2,0.59,0.41,0.42,0.20,0.15,1.16,0.36,0.88,-2.91,0.8,0.8,1.5
1973,Shane Clark,2009,Villanova,36,19.6,5.6,4.2,0.95,0.56,0.54,0.40,0.26,0.92,0.22,1.10,-1.08,0.5,0.3,2.5
1974,Trey Blue,2009,Fordham,19,19.6,8.2,8.2,0.77,0.46,0.43,0.19,0.66,1.32,0.16,0.76,-4.52,0.7,0.1,1.2
1975,Demetrius Williamson,2009,Niagara,34,19.6,7.7,6.8,0.92,0.51,0.50,0.24,0.64,0.65,0.10,0.88,-1.49,0.6,0.4,1.7
1976,Genesis Maciel,2009,Hartford,32,19.5,5.9,5.4,0.79,0.49,0.45,0.26,0.31,0.78,0.14,0.58,-4.37,0.2,0.3,2.0
1977,Yannick Crowder,2009,FAMU,31,19.5,4.5,3.8,0.73,0.49,0.46,0.47,0.00,0.35,0.09,0.24,-6.52,0.3,1.1,2.3
1978,Quincy Roberts,2009,St. John's,33,19.5,5.0,5.0,0.70,0.46,0.41,0.22,0.37,1.09,0.22,0.71,-4.15,0.6,0.1,1.3
1979,Adam Waddell,2009,Wyoming,33,19.5,5.1,3.4,0.80,0.53,0.55,0.93,0.01,0.52,0.15,0.39,-4.79,0.5,0.6,2.9
1980,Marlon Sanders,2009,Dartmouth,25,19.5,4.6,4.0,0.80,0.49,0.46,0.41,0.10,1.24,0.31,1.35,-0.49,0.6,0.2,1.2
1981,Marshall Moses,2009,Oklahoma St,32,19.5,7.0,5.3,0.98,0.58,0.56,0.32,0.01,0.34,0.07,0.33,-3.86,0.1,0.5,3.4
1982,Dallas Green,2009,Robert Morris,28,19.5,6.4,4.2,1.00,0.61,0.56,0.56,0.00,0.57,0.14,0.55,-3.32,0.8,1.0,2.4
1983,Jake Nielson,2009,Southern Utah,29,19.4,5.8,4.7,0.77,0.51,0.45,0.48,0.22,1.62,0.34,1.00,-2.92,0.9,0.1,2.9
1984,C.J. Clark,2009,Northwestern St,18,19.4,5.8,5.6,0.68,0.45,0.40,0.33,0.11,1.11,0.20,0.56,-5.65,0.6,0.6,3.1
1985,Mario Flaherty,2009,Houston Baptist,30,19.4,6.3,5.2,0.73,0.49,0.47,0.55,0.00,0.47,0.09,0.23,-8.49,0.3,0.5,3.4
1986,Marsharee Neely,2009,Old Dominion,35,19.4,7.1,6.5,0.84,0.50,0.48,0.22,0.39,1.37,0.21,1.17,-1.38,0.7,0.1,1.3
1987,Brian Qvale,2009,Montana,29,19.4,5.6,4.4,0.84,0.52,0.49,0.54,0.00,0.59,0.13,0.52,-4.11,0.2,1.8,2.3
1988,Gilbert Brown,2009,Pittsburgh,32,19.4,5.4,4.5,0.84,0.52,0.47,0.37,0.27,1.31,0.29,1.20,-1.09,0.5,0.3,1.6
1989,Gary Gibson,2009,Eastern Wash.,30,19.4,3.4,2.6,0.77,0.53,0.46,0.53,0.41,1.70,0.65,1.59,0.36,0.7,0.0,1.6
1990,Joey Shaw,2009,Nevada,33,19.4,7.4,6.3,0.90,0.52,0.47,0.30,0.45,0.67,0.11,0.69,-2.68,0.5,0.6,2.4
1991,Luke Sikma,2009,Portland,32,19.4,6.1,4.9,0.81,0.54,0.51,0.37,0.01,1.53,0.31,0.88,-3.82,0.4,0.6,2.9
1992,Michael Palarca,2009,South Dakota St,30,19.4,3.2,3.6,0.60,0.40,0.38,0.20,0.32,1.97,0.54,1.44,-0.30,0.6,0.1,1.8
1993,Eric Diaz,2009,Stetson,25,19.4,6.2,6.2,0.81,0.46,0.44,0.24,0.47,0.16,0.03,0.21,-3.33,0.9,0.4,2.8
1994,Ike Okoye,2009,Boise St,32,19.3,8.9,6.9,0.95,0.56,0.53,0.36,0.00,0.50,0.07,0.39,-4.63,0.5,1.9,2.3
1995,Phil Jones,2009,Charlotte,30,19.3,7.3,5.9,0.91,0.53,0.47,0.40,0.01,0.47,0.08,0.47,-3.60,0.2,1.4,2.9
1996,Lebaron Weathers,2009,UAPB,31,19.3,7.3,8.0,0.74,0.43,0.41,0.18,0.28,0.45,0.06,0.36,-4.62,0.3,0.7,2.4
1997,Russell Hicks,2009,FIU,19,19.3,8.4,7.0,0.82,0.50,0.45,0.46,0.01,0.32,0.05,0.19,-7.53,0.1,1.6,2.8
1998,Kevin Jones,2009,West Virginia,35,19.3,6.3,5.5,0.94,0.52,0.50,0.24,0.07,0.63,0.11,1.22,-0.50,0.6,0.7,1.4
1999,Mike Johnson,2009,Albany,30,19.3,3.4,3.3,0.58,0.41,0.36,0.54,0.20,2.77,0.84,1.69,1.10,0.7,0.1,2.0
2000,Jerrell Williams,2009,La Salle,27,19.3,6.4,5.9,0.69,0.45,0.41,0.47,0.20,1.11,0.19,0.54,-6.72,0.7,0.4,2.3
2001,Demetrius Young,2009,Stony Brook,27,19.3,9.1,5.7,1.23,0.70,0.67,0.30,0.10,0.56,0.10,0.71,-2.23,0.7,0.5,1.6
2002,Jordan Eglseder,2009,UNI,34,19.3,10.2,7.4,1.04,0.61,0.59,0.28,0.06,0.65,0.09,0.50,-4.83,0.1,1.3,1.8
2003,Dwight Burke,2009,Marquette,35,19.3,2.8,1.5,0.92,0.60,0.60,1.26,0.00,0.20,0.13,0.33,-2.34,0.2,0.3,2.9
2004,Kurt Cunningham,2009,Boise St,32,19.3,10.2,6.2,1.12,0.69,0.67,0.41,0.01,1.22,0.20,0.78,-3.68,0.5,0.1,2.8
2005,Michael Santos,2009,Santa Clara,33,19.3,3.2,2.3,0.65,0.59,0.57,0.43,0.22,1.76,0.76,0.82,-5.14,0.4,0.1,1.8
2006,Jeremy Buttell,2009,Ill Chicago,26,19.3,4.7,4.4,0.84,0.49,0.46,0.18,0.55,0.62,0.14,0.80,-1.89,0.3,0.1,1.8
2007,Connor Nolte,2009,Furman,30,19.3,5.4,4.5,0.87,0.54,0.51,0.21,0.68,0.90,0.20,0.75,-3.25,0.8,0.2,1.9
2008,Maxx Nakwaasah,2009,Centenary,27,19.3,5.0,4.6,0.86,0.50,0.47,0.25,0.54,0.59,0.13,0.80,-1.83,0.4,0.1,2.1
2009,Montrell McDonald,2009,Arkansas,4,19.3,4.5,4.0,0.61,0.43,0.44,0.69,0.00,0.50,0.13,0.25,-8.06,0.5,0.5,1.8
2010,Frankie Sullivan,2009,Auburn,34,19.2,7.6,6.2,0.93,0.54,0.50,0.29,0.59,1.35,0.22,1.24,-0.92,1.1,0.1,2.2
2011,Doug Williams,2009,Army,30,19.2,4.6,3.3,0.97,0.60,0.55,0.39,0.00,0.13,0.04,0.15,-4.25,0.6,0.1,2.7
2012,Amir Celestin,2009,Campbell,30,19.2,4.7,3.8,0.77,0.55,0.55,0.31,0.45,2.33,0.61,1.30,-1.17,0.7,0.1,3.0
2013,Cameron Johnson,2009,Texas State,30,19.2,9.5,7.9,0.85,0.51,0.49,0.41,0.00,0.60,0.08,0.34,-6.15,0.8,0.7,3.1
2014,Roland Fitch,2009,Alabama St,32,19.2,9.7,7.7,0.98,0.57,0.55,0.25,0.09,0.53,0.07,0.43,-4.67,0.4,0.3,2.3
2015,Matija Poscic,2009,DePaul,33,19.2,3.5,2.7,0.85,0.56,0.51,0.41,0.06,0.48,0.18,0.53,-3.11,0.2,0.4,2.5
2016,Brandon Rozzell,2009,VCU,34,19.2,6.6,5.9,0.91,0.52,0.50,0.16,0.61,0.74,0.12,0.83,-2.06,0.9,0.2,1.3
2017,Parker Smith,2009,Tennessee St,30,19.2,9.0,6.7,1.03,0.59,0.55,0.31,0.72,0.80,0.12,0.80,-2.28,0.5,0.1,2.0
2018,Jerrann Wright,2009,Bryant,29,19.2,5.6,4.8,0.81,0.50,0.49,0.36,0.00,0.69,0.14,0.56,-4.45,0.3,0.2,2.2
2019,Jamelle McMillan,2009,Arizona St,31,19.2,4.8,4.0,0.87,0.56,0.55,0.15,0.70,1.84,0.46,1.58,0.37,0.7,0.1,1.9
2020,Brian Wright,2009,Lipscomb,31,19.2,6.7,5.6,0.95,0.54,0.53,0.25,0.55,1.03,0.19,1.33,-0.42,0.7,0.5,2.3
2021,Dante Curry,2009,Georgia St,21,19.1,6.9,6.3,0.84,0.49,0.48,0.25,0.61,1.10,0.17,0.92,-2.62,0.9,0.0,1.5
2022,Ryan Reid,2009,Florida St,35,19.1,4.9,4.0,0.69,0.49,0.44,0.54,0.00,0.74,0.18,0.36,-8.00,0.7,0.7,2.0
2023,Evan Harris,2009,Harvard,20,19.1,5.0,3.0,0.89,0.58,0.53,0.98,0.00,0.35,0.12,0.30,-5.01,0.9,1.3,3.2
2024,Alex Opacic,2009,Furman,30,19.1,6.3,5.1,0.90,0.52,0.47,0.43,0.11,0.57,0.11,0.65,-2.67,0.3,0.2,2.0
2025,Najul Ervin,2009,Northern Illinois,30,19.1,3.4,3.0,0.70,0.48,0.50,0.41,0.03,1.00,0.33,0.83,-2.70,1.2,0.5,2.2
2026,Zane Johnson,2009,Arizona,33,19.1,4.6,3.5,1.02,0.61,0.59,0.16,0.78,0.94,0.27,1.41,-0.22,0.4,0.1,1.9
2027,Damon Forest,2009,Southeastern LA,23,19.1,9.1,7.2,0.92,0.53,0.48,0.41,0.57,0.48,0.07,0.42,-4.11,0.7,0.3,1.9
2028,Chris Martin,2009,Stony Brook,27,19.1,8.6,7.1,0.79,0.50,0.42,0.49,0.19,1.59,0.22,0.80,-5.20,0.9,0.1,2.3
2029,Yaniv Simpson,2009,Monmouth,26,19.0,7.7,6.9,0.90,0.55,0.55,0.04,0.73,0.85,0.12,0.55,-5.24,0.3,0.1,1.8
2030,Matt Sauey,2009,UNF,29,19.0,5.6,4.0,0.98,0.60,0.59,0.38,0.02,0.62,0.15,0.64,-3.03,0.7,1.0,2.0
2031,Gavin Montgomery,2009,UAPB,30,19.0,8.2,6.6,0.85,0.55,0.52,0.31,0.36,0.77,0.12,0.37,-7.62,0.7,0.1,2.3
2032,Brian McKenzie,2009,Providence,33,19.0,4.6,4.9,0.70,0.43,0.40,0.21,0.58,1.09,0.22,0.92,-2.18,0.6,0.1,1.8
2033,Chris Allen,2009,Michigan St,38,19.0,8.4,7.6,0.85,0.50,0.45,0.26,0.58,1.26,0.17,0.96,-2.43,0.4,0.0,1.7
2034,Terrance Henry,2009,Mississippi,31,19.0,4.2,3.9,0.70,0.46,0.40,0.38,0.14,1.13,0.29,0.81,-3.25,0.1,0.4,2.2
2035,Wes Porter,2009,North Dakota,5,19.0,1.4,2.4,0.35,0.29,0.29,0.00,0.50,1.20,0.50,0.75,-4.55,0.6,0.2,3.0
2036,Brad Wanamaker,2009,Pittsburgh,36,19.0,5.8,4.0,0.87,0.60,0.54,0.50,0.41,2.14,0.54,1.28,-1.23,0.8,0.2,2.3
2037,Robert Nwankwo,2009,Towson,32,19.0,4.4,2.8,0.86,0.55,0.53,0.95,0.00,0.44,0.15,0.47,-3.51,0.8,1.5,2.7
2038,Joel Lamb,2009,Charleston So,29,19.0,5.9,5.7,0.82,0.49,0.49,0.11,0.33,0.59,0.10,0.52,-3.83,0.6,1.0,1.9
2039,Tyler Hines,2009,UMES,27,19.0,4.6,3.7,0.76,0.50,0.45,0.56,0.01,0.33,0.09,0.25,-6.11,0.4,0.1,2.6
2040,Jeff Jones,2009,Virginia,26,19.0,6.5,6.7,0.84,0.46,0.42,0.15,0.53,0.92,0.14,1.60,0.19,0.5,0.1,1.2
2041,Chris Gadley,2009,Canisius,24,19.0,7.8,6.9,0.70,0.45,0.41,0.58,0.14,0.58,0.08,0.28,-8.67,0.2,0.8,2.2
2042,Hank Thorns,2009,Virginia Tech,30,18.9,2.7,3.2,0.55,0.38,0.34,0.25,0.42,2.40,0.74,1.95,1.90,0.6,0.0,1.2
2043,Daniel Hayles,2009,South Alabama,11,18.9,4.5,3.3,0.75,0.50,0.42,0.89,0.33,1.55,0.47,1.13,-1.76,0.9,0.1,2.2
2044,Dennis Horner,2009,N.C. State,30,18.9,6.4,4.7,1.05,0.59,0.54,0.36,0.50,1.20,0.26,2.00,1.05,0.4,0.3,1.7
2045,Frank Hassell,2009,Old Dominion,35,18.9,7.5,5.9,0.96,0.55,0.52,0.35,0.00,0.74,0.13,0.84,-2.16,0.6,0.9,2.1
2046,Olu Ashaolu,2009,Louisiana Tech,33,18.9,5.3,4.2,0.71,0.52,0.49,0.53,0.04,0.58,0.14,0.25,-10.38,0.5,0.2,2.7
2047,Adhar Mayen,2009,Hawaii,30,18.9,4.3,4.4,0.74,0.47,0.45,0.13,0.40,0.93,0.21,0.76,-3.32,0.4,0.3,2.2
2048,Marcus Britt,2009,Arkansas,30,18.9,3.7,2.8,1.03,0.60,0.56,0.24,0.35,1.20,0.42,2.57,1.65,1.1,0.2,1.3
2049,Mike Marcial,2009,Sacramento St,29,18.9,1.5,1.6,0.44,0.43,0.39,0.33,0.31,2.66,1.71,1.60,0.65,0.4,0.0,1.2
2050,Andre Cornelius,2009,GMU,33,18.8,5.5,5.1,0.74,0.48,0.46,0.26,0.40,1.45,0.29,0.89,-3.70,0.5,0.1,1.7
2051,Ed Davis,2009,UNC,38,18.8,6.7,5.0,0.91,0.54,0.52,0.50,0.00,0.58,0.12,0.55,-3.07,0.4,1.7,1.9
2052,JaMarkus Holt,2009,Alcorn State,31,18.8,6.3,5.9,0.71,0.44,0.41,0.48,0.07,0.16,0.03,0.10,-7.31,0.4,0.3,2.3
2053,Ronnie Steward,2009,Akron,6,18.8,3.3,5.3,0.54,0.31,0.31,0.00,0.44,2.67,0.50,3.20,5.17,0.7,0.0,1.7
2054,Ed Zajac,2009,Quinnipiac,16,18.8,3.8,3.1,0.84,0.51,0.46,0.44,0.00,0.13,0.04,0.17,-3.58,0.4,0.7,2.8
2055,Dario Hunt,2009,Nevada,34,18.8,3.6,2.6,0.79,0.53,0.53,0.73,0.00,0.47,0.18,0.46,-3.77,0.3,2.0,3.4
2056,Cosmo Morabbi,2009,Citadel,33,18.8,4.5,4.8,0.74,0.43,0.40,0.16,0.62,0.82,0.17,0.93,-1.86,0.2,0.0,1.6
2057,Daniel Oliver,2009,UNCG,26,18.8,4.0,3.7,0.55,0.45,0.38,0.47,0.50,2.12,0.57,0.79,-6.90,0.5,0.0,2.1
2058,Eric Vianney,2009,Tulane,30,18.8,5.7,5.2,0.84,0.50,0.48,0.19,0.56,1.77,0.34,1.71,0.79,0.9,0.0,2.1
2059,Ron Anderson,2009,Kansas St,34,18.8,5.2,3.3,0.87,0.54,0.52,1.04,0.01,1.06,0.32,1.09,-1.35,0.7,0.4,2.0
2060,Barry Latham,2009,Bryant,24,18.8,4.3,4.3,0.69,0.43,0.40,0.37,0.32,1.54,0.36,1.37,-0.57,0.5,0.2,1.4
2061,Farnold Degand,2009,N.C. State,24,18.8,4.7,3.5,0.72,0.56,0.49,0.42,0.33,2.42,0.68,1.09,-3.16,0.5,0.4,1.9
2062,Charles Dewhurst,2009,Charlotte,12,18.8,4.0,2.4,0.69,0.58,0.41,0.97,0.00,1.92,0.79,0.85,-5.24,1.0,0.0,1.4
2063,Trey McKinney-Jones,2009,UMKC,31,18.7,3.6,3.2,0.77,0.48,0.44,0.43,0.34,1.26,0.40,1.50,0.00,0.5,0.0,2.2
