,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
1213,Torey Thomas,2005,Holy Cross,31,25.5,18.1,10.4,16.3,2.88,9.0,-,-,0.86,0.74,0.36,0.41,0.20
1214,Bobby Jones,2005,Washington,34,25.4,21.0,13.7,21.5,4.36,8.8,-,-,1.27,0.87,0.42,0.19,0.15
1215,Bryan McCullough,2005,UNCA,28,25.4,25.5,14.6,22.9,5.19,11.1,-,-,1.22,0.90,0.32,0.25,0.19
1216,Matt Webster,2005,Evansville,28,25.4,15.0,9.8,15.4,1.47,11.3,-,-,0.97,0.76,0.43,0.17,0.21
1217,Sebastian Hermenier,2005,Binghamton,28,25.4,15.9,10.2,16.1,1.80,6.0,-,-,1.11,0.75,0.48,0.11,0.20
1218,DaShawn Freeman,2005,Sacramento St,28,25.4,20.7,12.2,19.2,3.51,11.5,-,-,0.87,0.69,0.35,0.43,0.26
1219,Matt Fannin,2005,Navy,27,25.4,15.3,10.4,16.4,1.54,11.1,-,-,0.98,0.66,0.58,0.11,0.27
1220,Kevin Jolley,2005,Quinnipiac,27,25.4,17.6,13.3,21.0,2.30,9.9,-,-,0.99,0.70,0.34,0.17,0.24
1221,Jarrid Frye,2005,Sacred Heart,27,25.4,12.8,8.5,13.4,0.68,11.2,-,-,0.80,0.73,0.20,0.24,0.27
1222,Jermaine Smith,2005,Alabama St,30,25.4,10.3,6.1,9.6,-0.21,7.0,-,-,0.88,0.73,0.54,0.15,0.22
1223,Kevin Houston,2005,LBSU,30,25.4,8.4,5.7,9.0,-0.93,9.8,-,-,0.69,0.64,0.16,0.33,0.34
1224,Laimis Kisielius,2005,William & Mary,28,25.4,11.2,7.0,11.0,0.12,9.7,-,-,0.90,0.75,0.33,0.20,0.22
1225,Bobby Leach,2005,Texas A&M,31,25.4,18.9,11.4,17.9,3.15,7.8,-,-,1.13,0.72,0.37,0.42,0.19
1226,Ryan Grier,2005,Norfolk St,27,25.3,6.5,4.0,6.3,-1.49,8.0,-,-,0.89,0.87,0.25,0.15,0.26
1227,Jason Thomas,2005,FAMU,3,25.3,13.2,7.3,11.6,0.09,7.6,-,-,1.05,0.79,0.35,0.09,0.26
1228,Jared Woodley,2005,Hampton,30,25.3,5.4,4.6,7.2,-2.04,5.2,-,-,0.62,0.51,0.28,0.52,0.46
1229,Andre Owens,2005,UTSA,28,25.3,17.2,10.9,17.2,2.24,10.9,-,-,1.03,0.85,0.33,0.21,0.19
1230,Andy Gobczynski,2005,Eastern Illinois,28,25.3,9.5,7.6,12.0,-0.46,4.5,-,-,0.92,0.71,0.29,0.31,0.30
1231,Ollie Bailey,2005,Rutgers,29,25.3,15.9,8.8,14.0,1.87,9.0,-,-,1.07,0.86,0.34,0.03,0.15
1232,Nathan Peavy,2005,Miami OH,30,25.3,14.0,8.6,13.6,1.19,6.3,-,-,1.10,0.72,0.37,0.19,0.24
1233,Everett Spencer,2005,Wright St,30,25.3,9.2,6.4,10.2,-0.61,7.3,-,-,0.75,0.73,0.15,0.21,0.32
1234,Darrel Owens,2005,Georgetown,32,25.3,16.7,8.8,14.0,2.35,5.7,-,-,1.27,0.95,0.14,0.28,0.14
1235,Shawn Wiggins,2005,SCSU,29,25.3,14.0,7.5,11.8,1.15,7.9,-,-,1.08,0.88,0.26,0.09,0.12
1236,Warren McLendon,2005,Citadel,27,25.3,21.9,13.7,21.8,3.77,12.4,-,-,1.04,0.80,0.36,0.09,0.20
1237,Dakari Wallace,2005,Jackson St,32,25.3,13.1,7.8,12.4,0.92,10.1,-,-,0.87,0.82,0.28,0.19,0.21
1238,Chris Chadwick,2005,Massachusetts,28,25.3,9.1,5.4,8.5,-0.61,6.5,-,-,0.74,0.67,0.26,0.33,0.26
1239,Jeff McMillan,2005,USC,25,25.2,19.6,12.3,19.5,2.77,8.6,-,-,1.12,0.87,0.42,0.18,0.15
1240,Brett Hale,2005,Southeast Mo St,13,25.2,17.5,9.2,14.5,1.10,7.2,-,-,1.26,0.92,0.11,0.25,0.12
1241,Julius Ashby,2005,Colorado,22,25.2,16.2,10.6,16.8,1.48,7.4,-,-,1.02,0.81,0.42,0.10,0.21
1242,Etienne Brower,2005,Boston U.,29,25.2,18.3,10.9,17.3,2.72,8.0,-,-,1.04,0.88,0.26,0.12,0.14
1243,Greg Roberts,2005,NC A&T,29,25.2,7.4,5.9,9.4,-1.23,8.2,-,-,0.69,0.71,0.24,0.15,0.31
1244,Josh Gross,2005,UNCG,30,25.2,16.7,10.9,17.4,2.20,9.0,-,-,1.08,0.84,0.21,0.06,0.21
1245,Thomas Juillerat,2005,UCD,28,25.2,13.2,8.3,13.2,0.85,7.3,-,-,0.99,0.74,0.47,0.37,0.26
1246,Tristan Blackwood,2005,CCSU,28,25.2,10.4,6.1,9.6,-0.16,6.3,-,-,0.83,0.79,0.11,0.56,0.34
1247,Chris Copeland,2005,Colorado,29,25.2,20.7,13.1,20.8,3.59,10.4,-,-,1.13,0.86,0.23,0.14,0.18
1248,Kirsten Zoellner,2005,Albany,28,25.1,9.9,6.9,10.9,-0.33,7.7,-,-,0.86,0.82,0.34,0.10,0.25
1249,Jaron Taylor,2005,Wright St,30,25.1,10.1,6.3,10.0,-0.29,4.7,-,-,0.86,0.69,0.19,0.52,0.30
1250,Jaron Taylor,2005,Wright St,30,25.1,10.1,6.3,10.0,-0.29,4.7,-,-,0.86,0.69,0.19,0.52,0.30
1251,Clifton Lee,2005,Northwestern St,32,25.1,16.9,11.2,17.8,2.44,9.3,-,-,1.02,0.78,0.35,0.20,0.17
1252,Shannon Brown,2005,Michigan St,33,25.1,18.4,10.2,16.3,3.13,9.9,-,-,1.10,0.86,0.28,0.17,0.18
1253,Rajon Rondo,2005,Kentucky,34,25.1,20.0,11.0,17.5,3.89,8.6,-,-,0.94,0.68,0.35,0.40,0.24
1254,Jasper Johnson,2005,Southern Miss,17,25.1,34.3,18.8,29.9,5.00,11.3,-,-,1.33,0.85,0.39,0.08,0.12
1255,Jarryd Loyd,2005,Valparaiso,27,25.1,9.6,7.6,12.2,-0.40,7.7,-,-,0.73,0.61,0.20,0.51,0.38
1256,Aaron Patterson,2005,Eastern Illinois,28,25.1,10.7,8.2,13.0,-0.04,7.5,-,-,0.96,0.70,0.26,0.14,0.29
1257,Roger Powell,2005,Illinois,39,25.1,23.1,13.3,21.1,5.99,8.9,-,-,1.34,0.91,0.38,0.05,0.12
1258,Jon Mills,2005,Samford,28,25.1,17.1,8.4,13.4,2.20,5.7,-,-,1.23,0.88,0.20,0.22,0.15
1259,J.P. Batista,2005,Gonzaga,29,25.1,23.0,14.5,23.1,4.39,10.2,-,-,1.22,0.77,0.33,0.09,0.22
1260,Joe Chapman,2005,Marquette,31,25.1,8.7,4.7,7.5,-0.80,8.4,-,-,0.95,0.88,0.21,0.14,0.22
1261,Armein Kirkland,2005,Cincinnati,31,25.1,15.5,9.8,15.6,1.81,10.6,-,-,0.97,0.85,0.30,0.23,0.16
1262,Jon Lucky,2005,Rhode Island,26,25.0,6.6,4.0,6.5,-1.38,7.0,-,-,0.72,0.67,0.35,0.33,0.31
1263,Wade Dunston,2005,St. Bonaventure,28,25.0,14.3,7.8,12.5,1.20,12.1,-,-,0.96,0.78,0.36,0.10,0.23
1264,Tre Whitted,2005,Marshall,28,25.0,11.8,6.8,10.9,0.35,8.0,-,-,0.99,0.88,0.24,0.19,0.23
1265,James Grimball,2005,UNF,1,25.0,21.2,11.0,17.6,0.13,9.2,-,-,1.09,0.65,0.54,0.00,0.22
1266,Matt Nowlin,2005,Elon,6,25.0,9.3,5.3,8.5,-0.11,9.3,-,-,0.97,0.79,0.04,0.07,0.20
1267,Omar Collington,2005,UNCA,28,25.0,11.2,6.7,10.7,0.12,8.1,-,-,0.99,0.83,0.22,0.20,0.19
1268,David Anderson,2005,Marshall,28,25.0,17.5,10.7,17.1,2.31,8.3,-,-,1.07,0.67,0.50,0.06,0.24
1269,Tristan Smith,2005,St. Francis (NY),25,25.0,18.4,10.7,17.1,2.36,11.8,-,-,0.96,0.79,0.24,0.21,0.17
1270,Linton Hinds,2005,Loyola MD,17,24.9,13.6,8.8,14.2,0.58,11.1,-,-,0.88,0.70,0.30,0.16,0.27
1271,Monty Scott,2005,Dayton,29,24.9,18.0,10.2,16.3,2.57,10.4,-,-,1.07,0.90,0.15,0.07,0.12
1272,Pete Eggers,2005,Drake,29,24.9,17.7,9.6,15.3,2.48,9.6,-,-,1.17,0.77,0.49,0.11,0.22
1273,Linas Lekavicius,2005,American,28,24.9,13.0,8.5,13.6,0.77,8.8,-,-,0.76,0.66,0.25,0.45,0.37
1274,Jeremy Hunt,2005,Memphis,26,24.9,16.1,8.6,13.8,1.69,10.3,-,-,0.92,0.78,0.42,0.26,0.19
1275,Anthony Williams,2005,UCF,33,24.9,21.2,12.9,20.7,4.26,9.9,-,-,1.11,0.78,0.40,0.12,0.23
1276,Alexander Harper,2005,VCU,32,24.9,14.1,9.4,15.2,1.31,6.5,-,-,0.91,0.62,0.26,0.38,0.29
1277,Ben Devoe,2005,Utah Valley,28,24.9,19.3,12.1,19.4,2.95,7.0,-,-,1.08,0.90,0.22,0.07,0.14
1278,Drew Shubik,2005,Sacred Heart,27,24.9,5.3,4.2,6.8,-1.86,6.9,-,-,0.66,0.70,0.20,0.25,0.29
1279,Casey Long,2005,Chattanooga,31,24.8,17.2,11.0,17.7,2.45,10.3,-,-,0.93,0.64,0.35,0.28,0.26
1280,Corey Muirhead,2005,WCU,24,24.8,13.8,9.4,15.1,0.90,10.5,-,-,0.92,0.78,0.23,0.15,0.24
1281,Justin Hawkins,2005,Utah,33,24.8,15.0,8.5,13.8,1.69,8.5,-,-,1.00,0.79,0.37,0.19,0.22
1282,Eric King,2005,Tennessee St,31,24.8,20.9,13.7,22.2,3.86,9.6,-,-,1.08,0.90,0.28,0.17,0.16
1283,Shawn James,2005,Northeastern,25,24.8,32.1,20.6,33.2,6.56,8.0,-,-,1.29,0.79,0.37,0.09,0.15
1284,Kellen Miliner,2005,Creighton,34,24.8,16.3,7.6,12.2,2.30,8.4,-,-,1.12,0.98,0.21,0.15,0.12
1285,Kevin Gardner,2005,Boston U.,29,24.8,17.3,10.3,16.7,2.32,6.9,-,-,1.06,0.85,0.34,0.11,0.18
1286,Marcus Becker,2005,Brown,28,24.8,9.8,5.9,9.6,-0.36,5.4,-,-,0.88,0.80,0.30,0.40,0.30
1287,Tom Hammonds,2005,ECU,28,24.8,10.8,6.1,9.8,0.00,8.5,-,-,0.95,0.84,0.16,0.11,0.19
1288,Chris McNaughton,2005,Bucknell,33,24.7,22.0,12.5,20.2,4.54,11.4,-,-,1.11,0.73,0.34,0.07,0.20
1289,Corey Brewer,2005,Florida,32,24.7,16.6,9.5,15.3,2.29,6.8,-,-,1.11,0.78,0.40,0.29,0.24
1290,Richard Hardman,2005,UALR,28,24.7,22.3,13.8,22.3,3.94,10.2,-,-,1.06,0.91,0.23,0.09,0.15
1291,Jonathan Pease,2005,Towson,21,24.7,15.9,9.5,15.4,1.31,9.2,-,-,1.01,0.87,0.16,0.13,0.16
1292,Wayne Marshall,2005,Temple,30,24.7,13.4,7.2,11.6,0.97,6.5,-,-,1.03,0.81,0.46,0.03,0.26
1293,Jayson Obazuaye,2005,Colorado,30,24.7,11.4,5.7,9.3,0.20,9.3,-,-,0.95,0.90,0.39,0.19,0.16
1294,JamesOn Curry,2005,Oklahoma St,33,24.7,16.2,9.5,15.4,2.16,8.9,-,-,1.06,0.80,0.20,0.32,0.22
1295,Nathan Ball,2005,Charleston So,26,24.7,18.2,9.8,16.0,2.35,9.8,-,-,1.04,0.87,0.27,0.08,0.16
1296,Marquise Kately,2005,Cal,28,24.7,12.0,7.1,11.5,0.39,10.1,-,-,0.92,0.87,0.21,0.13,0.21
1297,Ivan Bozovic,2005,St. Peter's,28,24.7,9.7,7.8,12.7,-0.37,5.9,-,-,0.93,0.84,0.34,0.16,0.20
1298,Jermaine Washington,2005,Nevada,31,24.7,15.4,10.6,17.2,1.76,6.5,-,-,1.03,0.77,0.34,0.24,0.25
1299,Andre Patterson,2005,Tennessee,31,24.7,17.6,11.6,18.8,2.57,7.2,-,-,1.03,0.76,0.26,0.17,0.26
1300,Sharif Chambliss,2005,Wisconsin,34,24.7,13.4,7.4,11.9,1.09,8.3,-,-,0.90,0.80,0.17,0.34,0.15
1301,Michael Jenkins,2005,Northwestern,24,24.7,12.4,7.0,11.3,0.48,4.8,-,-,0.94,0.73,0.21,0.39,0.24
1302,Taron Downey,2005,Wake Forest,33,24.6,17.1,10.1,16.4,2.55,9.0,-,-,1.10,0.75,0.25,0.28,0.21
1303,Steven Koger,2005,NC A&T,30,24.6,13.8,7.2,11.6,1.09,11.5,-,-,1.01,0.88,0.22,0.06,0.13
1304,Londrick Nolen,2005,Mississippi,31,24.6,18.1,10.5,17.0,2.76,9.7,-,-,1.01,0.83,0.19,0.16,0.22
1305,DeAndre Jones,2005,Alcorn State,28,24.6,8.7,6.2,10.1,-0.74,12.5,-,-,0.74,0.76,0.23,0.12,0.24
1306,Sean Marshall,2005,Boston College,30,24.6,17.9,9.3,15.1,2.59,8.7,-,-,1.28,1.11,0.17,0.20,0.16
1307,Carlos Rivera,2005,Hofstra,25,24.6,13.5,8.0,13.0,0.83,7.9,-,-,0.93,0.75,0.24,0.30,0.22
1308,Yuri Demetris,2005,Pittsburgh,14,24.6,12.8,8.4,13.6,0.34,3.5,-,-,1.08,0.77,0.08,0.67,0.33
1309,Calvin Watson,2005,North Texas,28,24.6,14.5,8.1,13.3,1.26,11.5,-,-,0.97,0.72,0.28,0.14,0.25
1310,Mo Charlo,2005,Nevada,32,24.6,14.3,8.3,13.5,1.35,9.4,-,-,1.00,0.80,0.40,0.23,0.26
1311,Aaron Branch,2005,La Monroe,24,24.5,8.8,4.9,8.0,-0.58,6.8,-,-,1.01,0.78,0.18,0.22,0.29
1312,Zach Allison,2005,Texas State,28,24.5,16.9,10.5,17.1,2.06,8.2,-,-,1.08,0.77,0.33,0.12,0.23
1313,Patrick Tatham,2005,Cleveland St.,19,24.5,13.5,8.8,14.4,0.62,10.2,-,-,0.86,0.75,0.27,0.11,0.25
1314,Logan Kinghorn,2005,Idaho St,27,24.5,17.0,9.4,15.3,2.02,10.2,-,-,1.04,0.84,0.32,0.12,0.19
1315,Isaac Wells,2005,Arkansas St,29,24.5,12.7,8.5,13.8,0.65,8.9,-,-,0.96,0.90,0.22,0.11,0.16
1316,Matt Kiefer,2005,Purdue,26,24.5,15.7,9.4,15.3,1.54,9.1,-,-,0.99,0.82,0.30,0.14,0.23
1317,Steve Barnes,2005,Southern Utah,26,24.5,16.1,9.3,15.3,1.66,6.3,-,-,0.98,0.67,0.19,0.72,0.29
1318,Doug D'Amore,2005,Idaho St,26,24.5,9.8,6.0,9.8,-0.31,9.1,-,-,0.80,0.66,0.32,0.21,0.24
1319,Judson Wallace,2005,Princeton,28,24.5,28.0,13.3,21.7,5.87,11.3,-,-,1.08,0.68,0.47,0.16,0.21
1320,Lorenzo Williams,2005,Rice,24,24.5,11.5,7.0,11.5,0.20,8.3,-,-,0.73,0.67,0.18,0.51,0.31
1321,Deke Thompson,2005,Missouri St,32,24.5,14.4,8.1,13.2,1.41,8.7,-,-,1.02,0.83,0.19,0.20,0.17
1322,Shawn Malloy,2005,New Orleans,30,24.5,15.3,9.8,15.9,1.64,7.7,-,-,1.02,0.75,0.51,0.12,0.23
1323,Tony Lee,2005,Robert Morris,29,24.5,18.9,11.0,18.0,2.85,7.8,-,-,1.02,0.78,0.29,0.23,0.26
1324,Kenny Minor,2005,Manhattan,29,24.5,9.1,5.9,9.6,-0.59,4.7,-,-,0.89,0.70,0.31,0.53,0.30
1325,Tim Allmond,2005,VMI,26,24.5,13.2,8.4,13.7,0.75,7.6,-,-,0.98,0.70,0.43,0.09,0.24
1326,Javier Mojica,2005,CCSU,27,24.4,18.1,10.0,16.4,2.40,9.0,-,-,1.09,0.86,0.30,0.17,0.17
1327,J.R. Duffey,2005,Niagara,30,24.4,15.7,10.2,16.7,1.76,7.2,-,-,1.16,0.85,0.37,0.13,0.17
1328,Marvett McDonald,2005,UAB,33,24.4,17.4,9.5,15.5,2.63,9.8,-,-,1.10,0.96,0.13,0.20,0.13
1329,Jason Smith,2005,Colorado St,26,24.4,21.2,13.6,22.2,3.28,9.5,-,-,1.11,0.75,0.38,0.18,0.21
1330,Kris Collins,2005,New Mexico,19,24.4,14.2,7.8,12.8,0.78,8.9,-,-,0.89,0.64,0.40,0.33,0.25
1331,Brock Gillespie,2005,Rice,31,24.4,12.1,6.0,9.8,0.48,9.2,-,-,1.01,0.93,0.15,0.17,0.13
1332,Chaz Crawford,2005,Drexel,29,24.4,19.4,12.8,21.0,3.02,5.8,-,-,1.03,0.73,0.42,0.12,0.22
1333,Eric Coleman,2005,UNI,32,24.4,22.8,13.5,22.1,4.66,9.7,-,-,1.10,0.81,0.35,0.20,0.17
1334,Antone Jarrell,2005,Portland St,28,24.4,11.4,8.3,13.6,0.19,9.9,-,-,0.89,0.71,0.20,0.18,0.26
1335,Cedric Jackson,2005,St. John's,27,24.4,10.6,6.9,11.2,-0.08,5.1,-,-,0.82,0.86,0.26,0.34,0.26
1336,Graham Brown,2005,Michigan,22,24.4,13.6,8.8,14.4,0.73,5.4,-,-,1.02,0.74,0.30,0.14,0.25
1337,Yassin Idbihi,2005,Buffalo,33,24.3,18.7,12.0,19.7,3.13,9.2,-,-,1.07,0.86,0.24,0.14,0.19
1338,Pops Mensah-Bonsu,2005,GW,30,24.3,23.9,14.4,23.7,4.75,11.4,-,-,1.11,0.72,0.50,0.07,0.18
1339,Fernandez Lockett,2005,Austin Peay,3,24.3,12.2,7.3,12.1,0.05,5.1,-,-,0.97,0.71,0.52,0.19,0.13
1340,Marko Mihailovic,2005,Pacific,31,24.3,10.2,5.8,9.6,-0.22,6.1,-,-,0.94,0.74,0.32,0.32,0.22
1341,Travis Garrison,2005,Maryland,32,24.3,17.6,12.6,20.8,2.63,9.2,-,-,1.09,0.86,0.36,0.09,0.16
1342,Dereke Tipler,2005,Arkansas St,29,24.3,12.8,9.2,15.2,0.69,5.9,-,-,0.69,0.50,0.42,0.90,0.40
1343,Laramie Mergerson,2005,Navy,22,24.3,17.9,11.3,18.6,1.87,10.0,-,-,1.02,0.78,0.38,0.10,0.20
1344,Titus Byrd,2005,High Point,31,24.3,7.3,4.8,7.9,-1.30,7.1,-,-,0.80,0.78,0.23,0.46,0.32
1345,Avi Fogel,2005,San Diego,20,24.3,8.9,6.1,10.1,-0.46,8.4,-,-,0.81,0.60,0.33,0.35,0.36
1346,Majak Kou,2005,Loyola IL,29,24.2,19.2,9.6,15.9,2.92,9.6,-,-,1.10,0.88,0.21,0.11,0.15
1347,J.D. Collins,2005,West Virginia,35,24.2,10.0,5.7,9.4,-0.33,4.7,-,-,0.81,0.66,0.33,0.69,0.30
1348,Brandon Roy,2005,Washington,26,24.2,24.2,14.7,24.2,4.19,10.2,-,-,1.25,0.87,0.32,0.22,0.15
1349,Louis Amundson,2005,UNLV,30,24.2,17.8,11.9,19.8,2.53,7.7,-,-,1.01,0.81,0.35,0.05,0.19
1350,Nick Enzweiler,2005,Cal Poly,27,24.1,13.3,9.0,14.9,0.81,7.7,-,-,0.92,0.70,0.17,0.31,0.28
1351,Ian Vouyoukas,2005,St. Louis,27,24.1,15.7,9.2,15.2,1.57,6.6,-,-,1.04,0.73,0.52,0.12,0.18
1352,Fred Oguns,2005,Western Ill,28,24.1,15.8,8.7,14.4,1.66,7.8,-,-,1.11,0.79,0.41,0.15,0.21
1353,Sammy Villegas,2005,Toledo,29,24.1,13.5,6.6,10.9,0.93,9.9,-,-,0.94,0.87,0.15,0.15,0.14
1354,Adam Liberty,2005,Wichita State,32,24.1,5.2,4.8,8.0,-2.15,4.3,-,-,0.57,0.53,0.25,0.68,0.38
1355,Andy Kelchen,2005,North Dakota St,8,24.1,16.7,11.5,19.1,0.57,8.7,-,-,0.94,0.82,0.12,0.22,0.26
1356,Will Lewis,2005,Western Ill,28,24.1,13.5,7.8,12.9,0.88,7.5,-,-,0.95,0.76,0.32,0.20,0.20
1357,Chris Hill,2005,Michigan St,33,24.1,18.9,10.2,17.0,3.21,8.5,-,-,1.04,0.85,0.15,0.50,0.17
1358,Phil Rasmussen,2005,UCD,25,24.1,14.3,9.0,15.0,1.04,7.6,-,-,0.95,0.77,0.23,0.24,0.23
1359,Justin Smith,2005,UT Martin,14,24.1,10.0,4.8,8.0,-0.14,8.5,-,-,1.00,0.99,0.13,0.07,0.14
1360,Deron Washington,2005,Virginia Tech,30,24.1,16.2,9.4,15.6,1.94,7.7,-,-,1.04,0.81,0.41,0.13,0.21
1361,Matt Vitale,2005,Wagner,30,24.1,16.8,8.1,13.5,2.16,7.2,-,-,1.26,1.00,0.21,0.08,0.15
1362,Ernest Hassell,2005,Jackson St,32,24.1,15.3,9.7,16.1,1.70,8.4,-,-,1.02,0.85,0.29,0.13,0.24
1363,Ian Crosswhite,2005,Oregon,19,24.1,14.8,10.4,17.2,0.91,9.6,-,-,0.87,0.64,0.34,0.19,0.30
1364,Randall Gulina,2005,Samford,22,24.0,21.2,9.2,15.3,2.74,8.9,-,-,1.17,0.82,0.24,0.12,0.17
1365,Brian Thornton,2005,Xavier,27,24.0,23.7,13.3,22.1,4.14,9.2,-,-,1.17,0.69,0.46,0.10,0.22
1366,Rob Kampman,2005,Wichita State,32,24.0,14.7,8.9,14.8,1.50,5.9,-,-,1.20,0.86,0.27,0.25,0.16
1367,Brad Nuckles,2005,ETSU,5,24.0,14.5,9.6,16.0,0.22,6.2,-,-,1.19,0.71,0.48,0.10,0.23
1368,Shaminder Gill,2005,Washington St,9,24.0,4.6,3.7,6.1,-0.67,4.0,-,-,0.71,1.10,0.11,0.14,0.25
1369,Darryl Roberts,2005,Coppin St,24,24.0,11.9,5.5,9.2,0.30,8.9,-,-,0.90,0.75,0.29,0.23,0.23
1370,Steve Thomas,2005,Middle Tenn,24,24.0,20.0,12.5,20.9,2.62,10.2,-,-,1.03,0.79,0.36,0.08,0.23
1371,Bryant Dillon,2005,Purdue,15,24.0,3.9,3.4,5.7,-1.23,4.3,-,-,0.54,0.62,0.22,0.56,0.40
1372,Ethan Rohde,2005,Santa Clara,31,24.0,13.1,7.2,12.0,0.83,5.9,-,-,1.23,1.06,0.07,0.24,0.09
1373,Rob Little,2005,Stanford,31,24.0,15.2,9.7,16.1,1.64,9.1,-,-,0.98,0.83,0.26,0.06,0.22
1374,Nathan Mann,2005,William & Mary,29,24.0,10.4,6.1,10.1,-0.14,9.9,-,-,0.78,0.78,0.13,0.26,0.23
1375,Kammron Taylor,2005,Wisconsin,34,24.0,12.1,6.1,10.2,0.50,9.7,-,-,0.86,0.68,0.35,0.17,0.21
1376,Jawad Williams,2005,UNC,37,24.0,22.1,13.6,22.6,4.97,10.1,-,-,1.29,0.88,0.29,0.14,0.14
1377,Joe See,2005,UCSB,29,24.0,14.3,6.6,11.0,1.19,8.5,-,-,0.94,0.81,0.25,0.22,0.15
1378,Ryan Evanochko,2005,Green Bay,28,24.0,9.7,5.6,9.4,-0.36,6.7,-,-,0.92,0.82,0.34,0.19,0.22
1379,Jeremy Long,2005,Lamar,22,24.0,11.4,7.1,11.8,0.15,8.7,-,-,0.81,0.66,0.40,0.43,0.25
1380,Sean Brooks,2005,Drexel,20,24.0,22.7,11.8,19.7,2.84,12.1,-,-,1.03,0.67,0.67,0.17,0.19
1381,Jason Holwerda,2005,Vanderbilt,34,23.9,16.0,9.7,16.2,2.12,6.4,-,-,1.00,0.68,0.30,0.44,0.27
1382,John Turek,2005,Nebraska,28,23.9,15.4,9.6,16.1,1.54,7.7,-,-,1.04,0.79,0.39,0.11,0.20
1383,Robbie Cowgill,2005,Washington St,28,23.9,11.6,6.6,11.0,0.24,6.6,-,-,0.91,0.86,0.34,0.12,0.15
1384,Anthony McHenry,2005,Georgia Tech,32,23.9,10.4,7.7,12.9,-0.15,4.8,-,-,0.81,0.75,0.19,0.39,0.26
1385,David Haywood,2005,Southern Miss,28,23.9,11.4,6.5,10.9,0.20,6.2,-,-,1.01,0.87,0.27,0.16,0.13
1386,Darius Eason,2005,UALR,28,23.9,14.5,9.1,15.2,1.22,10.7,-,-,0.92,0.79,0.26,0.07,0.21
1387,Terren Harbut,2005,Ohio,31,23.9,15.1,8.2,13.7,1.58,7.7,-,-,1.10,0.77,0.60,0.12,0.16
1388,Rodrick Epps,2005,Texas Arlington,28,23.9,10.8,6.6,11.0,-0.01,7.5,-,-,0.97,0.76,0.13,0.19,0.30
1389,Justin Bowen,2005,Ill Chicago,28,23.9,17.8,10.5,17.6,2.30,7.1,-,-,1.09,0.88,0.30,0.16,0.18
1390,Tyler Berg,2005,Wofford,25,23.8,18.9,11.3,19.0,2.38,9.8,-,-,1.07,0.77,0.40,0.06,0.17
1391,Darian Townes,2005,Arkansas,30,23.8,20.5,11.4,19.2,3.43,8.7,-,-,1.17,0.90,0.33,0.05,0.14
1392,Aaron Davis,2005,Northeastern,29,23.8,12.3,6.5,10.9,0.50,6.5,-,-,1.05,0.92,0.23,0.07,0.13
1393,Holden Plack,2005,Towson,28,23.8,9.6,6.3,10.5,-0.41,6.5,-,-,0.97,0.82,0.35,0.07,0.22
1394,William Frisby,2005,Miami FL,28,23.8,17.4,10.5,17.6,2.19,8.0,-,-,1.09,0.89,0.33,0.05,0.21
1395,Steve Callahan,2005,Dartmouth,22,23.8,8.0,4.8,8.1,-0.73,7.2,-,-,0.69,0.82,0.14,0.35,0.22
1396,Ian Johnson,2005,Davidson,32,23.8,19.8,11.2,18.8,3.39,9.1,-,-,1.22,0.92,0.26,0.08,0.15
1397,Jimmie Miles,2005,Valparaiso,26,23.8,11.3,7.0,11.8,0.16,9.3,-,-,0.89,0.82,0.23,0.22,0.24
1398,Jerry Echenique,2005,High Point,29,23.8,15.3,9.1,15.4,1.53,10.6,-,-,1.05,0.77,0.52,0.07,0.21
1399,Jason Braxton,2005,Arizona St,32,23.8,15.3,10.0,16.8,1.70,5.7,-,-,0.95,0.74,0.30,0.63,0.27
1400,Derek Wabbington,2005,Wyoming,27,23.8,10.8,6.6,11.2,0.01,6.4,-,-,0.99,0.73,0.42,0.10,0.23
1401,Evan Meekins,2005,Long Island,29,23.8,8.7,5.4,9.1,-0.73,7.3,-,-,0.92,0.84,0.18,0.18,0.21
1402,Calvin Cage,2005,Buffalo,33,23.8,15.3,7.2,12.1,1.73,10.1,-,-,0.99,0.82,0.22,0.13,0.14
1403,Derek Stockalper,2005,Cal Poly,4,23.8,7.5,6.8,11.4,-0.16,8.2,-,-,0.67,0.67,0.18,0.18,0.40
1404,Daniel Hayles,2005,Auburn,31,23.7,9.5,6.2,10.5,-0.48,6.0,-,-,0.99,0.76,0.26,0.19,0.29
1405,Chris Chalko,2005,Elon,31,23.7,17.0,9.0,15.1,2.28,8.6,-,-,1.07,0.97,0.07,0.07,0.13
1406,Rans Brempong,2005,WCU,30,23.7,19.7,13.3,22.4,3.16,7.9,-,-,1.09,0.85,0.29,0.09,0.19
1407,Danny Morrissey,2005,Penn St,30,23.7,12.0,6.2,10.5,0.42,7.5,-,-,1.02,0.94,0.08,0.17,0.17
1408,Calvin Chitwood,2005,CSUN,30,23.7,15.1,8.4,14.1,1.51,6.9,-,-,1.15,0.83,0.37,0.10,0.18
1409,Dawin Whiten,2005,Cal Poly,26,23.7,13.2,7.0,11.9,0.74,12.3,-,-,0.93,0.80,0.14,0.13,0.24
