,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
1836,Taggart Lockhart,2013,UALR,24,21.1,11.9,6.1,11.6,0.28,4.9,69.1,7.1%,1.08,0.88,0.37,0.27,0.19
1837,Jerome Hill,2013,Gardner-Webb,31,21.1,15.1,7.5,14.2,1.38,5.5,64.7,8.4%,1.13,0.83,0.48,0.04,0.21
1838,Kadeem Pantophlet,2013,Duquesne,30,21.0,11.6,6.7,12.8,0.24,5.0,69.9,7.1%,1.01,0.86,0.17,0.17,0.21
1839,Ty Armstrong,2013,ECU,31,21.0,17.5,9.9,18.9,2.18,8.2,70.3,11.7%,1.13,0.85,0.29,0.07,0.17
1840,Brenton Williams,2013,South Carolina,32,21.0,21.6,8.8,16.7,3.59,9.5,67.0,14.1%,1.13,0.80,0.31,0.14,0.13
1841,Cheikh Mbodj,2013,Cincinnati,34,21.0,16.6,9.2,17.5,2.07,4.6,65.7,7.1%,1.09,0.80,0.50,0.05,0.18
1842,Tony Woods,2013,Oregon,37,21.0,17.0,8.3,15.8,2.38,7.9,70.1,11.3%,1.13,0.82,0.41,0.06,0.20
1843,Tyler Ponticelli,2013,Brown,27,21.0,8.4,5.6,10.7,-0.69,3.5,65.2,5.3%,0.86,0.56,0.35,0.43,0.39
1844,Eric Garcia,2013,Grambling,2,21.0,-3.1,0.0,0.0,-0.29,7.7,65.0,11.9%,0.45,0.58,0.13,0.13,0.45
1845,Erik Williams,2013,Sam Houston St,2,21.0,4.6,2.5,4.8,-0.13,13.5,65.2,20.7%,0.63,1.00,0.00,0.00,0.00
1846,Rakeem Christmas,2013,Syracuse,40,21.0,16.3,8.9,16.9,2.27,4.7,65.6,7.2%,1.08,0.86,0.28,0.05,0.18
1847,Max Betkowski,2013,Cal Poly,1,21.0,-1.5,0.0,0.0,-0.13,7.3,60.3,12.1%,0.55,0.41,1.09,0.27,0.41
1848,Aaron Austin,2013,Hampton,17,21.0,4.2,3.3,6.3,-1.17,6.4,70.3,9.1%,0.62,0.67,0.32,0.31,0.30
1849,LaVonte Dority,2013,Valparaiso,24,21.0,11.7,5.0,9.4,0.23,8.6,65.0,13.3%,0.94,0.80,0.30,0.21,0.23
1850,Wendell Lewis,2013,Mississippi St.,8,21.0,19.5,10.5,20.0,0.72,7.1,68.6,10.3%,1.15,0.78,0.28,0.11,0.21
1851,Eric McKnight,2013,FGCU,35,21.0,14.7,8.4,16.1,1.42,6.1,69.7,8.7%,1.06,0.69,0.41,0.05,0.24
1852,Jake Kretzer,2013,Akron,32,21.0,13.3,6.5,12.5,0.84,5.1,67.4,7.5%,1.09,0.99,0.11,0.20,0.17
1853,Russell Wilson,2013,Samford,31,21.0,6.7,4.5,8.7,-1.32,4.2,62.2,6.7%,0.65,0.54,0.25,0.46,0.45
1854,Niels Giffey,2013,Connecticut,28,21.0,13.1,7.0,13.4,0.66,4.7,67.3,7.0%,1.03,0.82,0.31,0.12,0.17
1855,Trent Wiedeman,2013,Col Of Charleston,26,21.0,21.0,10.3,19.6,2.76,7.9,63.7,12.4%,1.08,0.85,0.29,0.08,0.15
1856,Kyle Kelm,2013,Milwaukee,24,21.0,11.4,6.0,11.5,0.14,4.7,66.7,7.1%,0.99,0.85,0.35,0.19,0.19
1857,Taylor Johns,2013,UCR,23,21.0,17.7,8.7,16.7,1.66,7.0,63.7,11.0%,1.00,0.71,0.47,0.11,0.22
1858,Terrance Shannon,2013,Florida St,20,21.0,17.3,9.3,17.7,1.36,8.6,66.7,12.9%,0.91,0.76,0.33,0.09,0.26
1859,Antonnio Benton,2013,Southeastern LA,27,20.9,9.4,5.6,10.6,-0.40,4.4,66.7,6.5%,0.92,0.81,0.29,0.09,0.22
1860,LaDarius White,2013,Mississippi,36,20.9,11.5,6.1,11.6,0.27,7.3,71.4,10.3%,0.88,0.82,0.18,0.16,0.17
1861,Devin Long,2013,Cleveland St.,23,20.9,17.2,8.1,15.5,1.53,5.7,65.1,8.8%,1.25,0.89,0.33,0.06,0.19
1862,Martavious Irving,2013,Kansas St,32,20.9,11.2,5.5,10.5,0.14,5.5,63.7,8.6%,0.94,0.86,0.13,0.39,0.19
1863,Orlando Parker,2013,Wagner,31,20.9,14.8,8.0,15.3,1.28,5.2,69.5,7.5%,1.07,0.85,0.38,0.09,0.15
1864,Will Yeguete,2013,Florida,31,20.9,18.8,9.5,18.3,2.57,5.5,62.8,8.8%,0.99,0.66,0.50,0.18,0.24
1865,Phillip Williams,2013,Jackson St,29,20.9,4.8,2.7,5.1,-1.81,5.0,70.2,7.1%,0.71,0.89,0.21,0.14,0.23
1866,J.J. Thompson,2013,Houston,28,20.9,10.1,5.2,10.0,-0.21,7.1,71.3,9.9%,0.84,0.66,0.30,0.39,0.29
1867,Shannon Scott,2013,Ohio St,37,20.9,19.6,9.2,17.5,3.39,5.5,64.7,8.5%,0.89,0.77,0.33,0.70,0.22
1868,Briante Weber,2013,VCU,36,20.9,20.5,9.8,18.8,3.60,5.7,69.0,8.2%,0.95,0.78,0.32,0.48,0.20
1869,Brent Jones,2013,St. Francis (NY),30,20.9,11.1,6.2,11.8,0.09,8.6,67.9,12.7%,0.69,0.71,0.24,0.49,0.31
1870,Daiquan Walker,2013,UCF,30,20.9,6.0,3.7,7.1,-1.50,5.0,66.7,7.5%,0.76,0.76,0.07,0.33,0.29
1871,Keron DeShields,2013,Montana,29,20.9,11.9,5.4,10.3,0.32,7.4,65.2,11.3%,0.87,0.76,0.31,0.21,0.15
1872,Anthony Borden,2013,Central Ark,21,20.9,17.7,9.8,18.8,1.49,6.1,74.8,8.2%,1.07,0.92,0.30,0.07,0.17
1873,Kazembe Abif,2013,Drexel,28,20.9,9.9,5.5,10.6,-0.25,4.6,62.4,7.3%,1.00,0.71,0.43,0.07,0.22
1874,Matt Kamieniecki,2013,Ball State,27,20.9,16.7,9.3,17.8,1.64,4.4,65.6,6.7%,1.04,0.80,0.43,0.26,0.21
1875,Dequan Hicks,2013,Northwestern St,25,20.8,31.8,15.9,30.6,5.44,12.3,73.3,16.8%,1.16,0.80,0.37,0.14,0.20
1876,Joe Efese,2013,CCSU,30,20.8,17.8,9.5,18.2,2.17,6.2,71.9,8.6%,1.16,0.85,0.26,0.06,0.20
1877,Kirk Korver,2013,UMKC,31,20.8,10.4,5.0,9.7,-0.14,5.5,64.8,8.5%,0.98,0.81,0.27,0.09,0.22
1878,Kelvin Penn,2013,Fla Atlantic,31,20.8,9.0,6.7,12.8,-0.57,2.0,67.0,3.0%,0.63,0.76,0.10,0.19,0.38
1879,Denzel Valentine,2013,Michigan St,35,20.8,14.0,7.9,15.2,1.14,6.1,63.9,9.5%,0.83,0.71,0.18,0.39,0.31
1880,Rakeem Dickerson,2013,Arkansas St,30,20.8,13.3,6.0,11.5,0.76,5.5,68.1,8.1%,0.90,0.64,0.54,0.37,0.24
1881,Sam McLaurin,2013,Illinois,35,20.8,10.5,5.2,10.0,-0.12,3.3,65.7,5.1%,1.11,0.90,0.56,0.13,0.25
1882,Chris O'Brien,2013,Cal Poly,29,20.8,15.4,7.1,13.7,1.38,4.6,60.3,7.7%,1.16,0.75,0.43,0.37,0.20
1883,Trey Blue,2013,Vermont,33,20.8,15.8,6.2,11.8,1.71,8.9,61.7,14.4%,0.97,0.79,0.27,0.10,0.18
1884,Luther Page,2013,Alabama St,31,20.8,8.3,4.8,9.2,-0.80,5.2,67.3,7.7%,0.79,0.66,0.59,0.15,0.31
1885,A.J. Hess,2013,Southern Utah,29,20.8,10.9,5.9,11.3,0.02,5.9,70.0,8.4%,0.99,0.84,0.21,0.14,0.14
1886,Charlon Kloof,2013,St. Bonaventure,29,20.8,10.0,5.3,10.2,-0.26,6.2,67.6,9.2%,0.86,0.65,0.38,0.33,0.27
1887,Jeremy Robinson,2013,Chicago St,29,20.8,13.4,7.9,15.2,0.76,8.6,69.0,12.5%,0.88,0.89,0.20,0.11,0.24
1888,Tarik Black,2013,Memphis,32,20.8,16.9,9.0,17.4,2.02,7.3,70.0,10.5%,1.10,0.75,0.49,0.06,0.18
1889,Matt Bohannon,2013,UNI,36,20.8,8.1,4.1,7.9,-1.03,4.5,64.2,7.0%,0.98,0.84,0.10,0.06,0.14
1890,Shaun Noriega,2013,South Florida,8,20.8,13.6,4.4,8.4,0.23,6.0,61.3,9.7%,1.40,1.21,0.21,0.13,0.19
1891,Mike Weisner,2013,Montana,30,20.7,14.9,7.2,13.9,1.26,4.9,65.2,7.5%,1.20,0.80,0.21,0.18,0.18
1892,Cordarius Johnson,2013,Louisiana Tech,33,20.7,16.3,7.1,13.6,1.85,6.7,69.8,9.6%,1.18,0.98,0.30,0.07,0.15
1893,Devonta Abron,2013,TCU,32,20.7,20.0,9.6,18.5,3.04,6.4,61.1,10.5%,1.11,0.70,0.60,0.07,0.19
1894,Keith Washington,2013,Rice,27,20.7,5.6,3.1,6.0,-1.46,6.7,63.7,10.5%,0.61,0.71,0.22,0.31,0.27
1895,Javon McKay,2013,Tennessee Tech,27,20.7,6.5,4.2,8.1,-1.21,4.0,65.6,6.2%,0.79,0.71,0.39,0.21,0.32
1896,D'Andre Bullard,2013,FAMU,20,20.7,7.2,4.3,8.2,-0.75,6.6,71.3,9.2%,0.69,0.72,0.18,0.24,0.28
1897,Khiry White,2013,Savannah St,30,20.7,3.9,2.8,5.4,-2.13,4.8,63.7,7.5%,0.57,0.54,0.28,0.22,0.44
1898,Marcus Gilbert,2013,Fairfield,33,20.7,12.0,6.1,11.8,0.41,6.0,62.2,9.7%,0.96,0.81,0.15,0.11,0.23
1899,Kendall Knorr,2013,Navy,26,20.7,14.8,6.0,11.6,1.06,4.5,60.7,7.4%,1.23,1.04,0.22,0.12,0.08
1900,Tyson Cunningham,2013,Mississippi St.,32,20.7,7.5,4.4,8.5,-1.09,2.8,68.6,4.1%,0.86,0.76,0.14,0.48,0.36
1901,Marcus Colbert,2013,Montana St,28,20.7,12.4,6.0,11.5,0.47,5.3,67.3,7.9%,0.98,0.83,0.19,0.36,0.23
1902,Shaq Goodwin,2013,Memphis,36,20.7,17.3,9.3,18.0,2.41,7.3,70.0,10.4%,1.01,0.78,0.46,0.18,0.24
1903,Louis Garret,2013,San Jose St,24,20.7,11.0,4.8,9.3,0.05,7.2,68.0,10.6%,0.98,0.96,0.24,0.12,0.19
1904,Jherrod Stiggers,2013,Houston,32,20.7,13.6,6.3,12.2,0.90,7.8,71.3,10.9%,1.01,0.88,0.14,0.11,0.17
1905,Jordan Johnson,2013,Southern Utah,29,20.7,8.4,5.9,11.4,-0.71,4.2,70.0,6.1%,0.77,0.64,0.32,0.36,0.34
1906,Latreze Mushatt,2013,Murray St,17,20.6,9.1,5.2,10.0,-0.30,4.9,67.8,7.2%,0.90,0.84,0.35,0.13,0.23
1907,Maxie Esho,2013,Massachusetts,33,20.6,14.7,8.3,16.1,1.31,5.8,71.2,8.1%,0.95,0.79,0.38,0.09,0.23
1908,Benny Parker,2013,Nebraska,33,20.6,6.3,3.5,6.8,-1.54,4.3,61.6,7.0%,0.62,0.62,0.25,0.49,0.30
1909,Ben Clifford,2013,Utah St,30,20.6,16.5,8.3,16.2,1.75,4.6,62.7,7.3%,1.22,0.81,0.43,0.23,0.20
1910,Darrell Bowie,2013,Northern Illinois,29,20.6,10.7,4.7,9.1,-0.02,7.0,63.0,11.0%,0.86,0.66,0.55,0.05,0.28
1911,Alex Phillips,2013,Omaha,29,20.6,12.0,6.3,12.2,0.34,7.9,71.4,11.1%,1.01,0.80,0.24,0.17,0.28
1912,Daveon Boardingham,2013,Southern Miss,34,20.6,21.7,9.9,19.2,3.79,6.7,66.5,10.0%,1.24,0.80,0.53,0.05,0.17
1913,Sam Grooms,2013,Oklahoma,31,20.6,13.4,6.5,12.5,0.83,5.5,67.3,8.1%,0.92,0.64,0.41,0.59,0.22
1914,Brandon Goode,2013,Norfolk St,33,20.6,21.2,11.2,21.8,3.51,6.8,69.0,9.8%,1.14,0.76,0.41,0.03,0.19
1915,Javon Dawson,2013,Jacksonville,26,20.6,14.5,8.0,15.6,0.98,7.3,69.8,10.4%,0.96,0.88,0.23,0.15,0.19
1916,Bryan Bynes,2013,GW,26,20.6,8.2,4.4,8.6,-0.71,5.6,68.4,8.2%,0.78,0.74,0.41,0.33,0.22
1917,Jamell Harris,2013,Eastern Michigan,31,20.5,13.9,7.1,13.8,0.96,4.4,60.6,7.2%,0.94,0.72,0.35,0.12,0.24
1918,Josh Henderson,2013,Vanderbilt,33,20.5,12.2,6.1,11.9,0.48,5.9,61.7,9.5%,0.91,0.81,0.31,0.14,0.25
1919,Brandon Ashley,2013,Arizona,35,20.5,17.9,9.8,19.1,2.54,7.1,66.8,10.7%,1.05,0.71,0.39,0.10,0.22
1920,Nelson Kirksey,2013,UMKC,30,20.5,16.6,7.5,14.6,1.76,7.1,64.8,11.0%,1.03,0.75,0.29,0.10,0.22
1921,Darren Goodson,2013,Kent St,33,20.5,17.2,8.2,15.9,2.16,8.0,66.8,12.0%,1.07,0.90,0.30,0.20,0.16
1922,Willie Readus,2013,Jackson St,20,20.5,15.2,8.0,15.6,0.89,7.3,70.2,10.3%,0.97,0.82,0.52,0.08,0.14
1923,Miles Asafo-Adjei,2013,Cornell,30,20.5,6.4,3.8,7.4,-1.34,4.1,66.5,6.1%,0.68,0.73,0.29,0.64,0.29
1924,Ishaq Pitt,2013,UMES,28,20.5,9.8,5.1,10.1,-0.28,6.9,64.9,10.7%,0.77,0.69,0.40,0.23,0.28
1925,Daniel Broughton,2013,UAPB,22,20.5,12.6,7.1,14.0,0.41,8.1,68.5,11.8%,0.89,0.87,0.20,0.06,0.19
1926,Akeem Richmond,2013,ECU,31,20.5,20.2,8.3,16.3,2.97,9.3,70.3,13.2%,1.18,0.90,0.15,0.12,0.10
1927,Alex Marcotullio,2013,Northwestern,31,20.5,13.5,6.5,12.7,0.84,4.8,61.6,7.8%,1.07,0.82,0.20,0.33,0.21
1928,Corey Edwards,2013,GMU,39,20.4,13.9,6.6,12.9,1.21,5.7,66.5,8.5%,0.86,0.61,0.23,0.49,0.31
1929,Chris Adams,2013,San Francisco,26,20.4,10.1,4.5,8.9,-0.19,4.8,66.4,7.3%,1.05,0.86,0.10,0.19,0.13
1930,Derrell Taylor,2013,Jackson St,28,20.4,14.6,7.9,15.6,1.07,4.5,70.2,6.5%,1.09,0.76,0.41,0.09,0.20
1931,Devonte Hampton,2013,Alcorn State,23,20.4,10.5,5.1,10.1,-0.08,5.5,69.5,7.9%,0.91,0.82,0.25,0.15,0.17
1932,Coty Clarke,2013,Arkansas,31,20.4,22.7,11.6,22.8,3.75,6.4,70.9,9.0%,1.19,0.75,0.51,0.18,0.19
1933,Nick Harney,2013,Akron,30,20.4,18.1,8.8,17.3,2.23,9.7,67.4,14.4%,0.98,0.78,0.31,0.13,0.20
1934,Julian Gamble,2013,Miami FL,36,20.4,21.4,9.8,19.2,3.86,5.5,64.0,8.6%,1.19,0.86,0.41,0.04,0.14
1935,Ashton Moore,2013,Citadel,28,20.4,9.7,4.0,7.9,-0.31,6.7,64.8,10.3%,0.85,0.85,0.16,0.21,0.15
1936,Mark Henniger,2013,Kent St,34,20.4,12.1,6.2,12.3,0.45,4.2,66.8,6.3%,1.13,0.77,0.56,0.09,0.20
1937,Tevin Baskin,2013,Appalachian St.,29,20.3,22.6,10.1,19.8,3.46,8.5,69.3,12.2%,1.15,0.86,0.43,0.02,0.11
1938,Steve Moundou-Missi,2013,Harvard,29,20.3,22.2,10.6,20.8,3.34,7.2,64.6,11.1%,1.11,0.73,0.47,0.06,0.16
1939,Barrington Stevens,2013,South Alabama,27,20.3,5.1,3.0,5.8,-1.56,4.9,69.4,7.1%,0.79,0.67,0.26,0.20,0.30
1940,Nick Wright,2013,Old Dominion,28,20.3,13.1,6.1,12.1,0.64,6.5,66.1,9.9%,1.02,0.98,0.40,0.07,0.16
1941,Mason Leggett,2013,Jacksonville St,25,20.3,7.7,3.9,7.6,-0.79,3.8,63.7,5.9%,0.64,0.67,0.31,0.41,0.29
1942,Winston Shepard,2013,San Diego St,30,20.3,11.3,5.7,11.2,0.14,7.3,66.8,11.0%,0.79,0.64,0.44,0.26,0.29
1943,Charles Hill,2013,TCU,24,20.3,5.7,2.8,5.6,-1.24,6.1,61.1,9.9%,0.76,0.89,0.12,0.14,0.19
1944,Rashard McGill,2013,Southern Miss,35,20.3,10.5,5.6,11.1,-0.12,5.2,66.5,7.8%,0.96,0.78,0.30,0.14,0.23
1945,Allan Guei,2013,CSUN,28,20.3,10.2,5.2,10.2,-0.19,6.1,70.9,8.6%,0.86,0.82,0.20,0.34,0.20
1946,William Truss,2013,Presbyterian,29,20.3,15.0,8.0,15.9,1.21,5.7,62.9,9.1%,1.05,0.81,0.20,0.07,0.18
1947,Anthony Evans,2013,Alcorn State,30,20.3,8.8,3.9,7.8,-0.61,6.4,69.5,9.2%,0.78,0.91,0.11,0.21,0.20
1948,Greg Mays,2013,Green Bay,30,20.3,16.8,8.4,16.6,1.80,5.8,64.7,9.0%,1.11,0.79,0.44,0.07,0.15
1949,Jake O'Brien,2013,Temple,34,20.3,20.8,9.5,18.7,3.43,7.0,67.7,10.4%,1.33,0.99,0.17,0.08,0.14
1950,Kevin Gray,2013,Northern Illinois,29,20.2,8.6,4.7,9.3,-0.66,4.7,63.0,7.4%,0.93,0.95,0.30,0.10,0.18
1951,Jyles Smith,2013,Savannah St,32,20.2,14.6,8.4,16.7,1.23,3.8,63.7,6.0%,0.72,0.72,0.30,0.15,0.30
1952,Jonathan Holmes,2013,Texas,28,20.2,15.4,8.5,16.8,1.29,6.2,68.0,9.1%,1.01,0.83,0.29,0.07,0.21
1953,Sydney Coleman,2013,Jackson St,29,20.2,12.0,6.0,11.8,0.33,4.0,70.2,5.7%,1.04,0.81,0.44,0.05,0.15
1954,Mitchell Young,2013,St Mary's,35,20.2,19.7,10.2,20.1,3.14,7.2,64.8,11.1%,1.04,0.80,0.30,0.11,0.17
1955,Mario Blessing,2013,USC Upstate,31,20.2,5.2,3.3,6.5,-1.74,4.6,66.9,6.9%,0.73,0.73,0.15,0.38,0.35
1956,Brandon Taylor,2013,Penn St,31,20.2,8.3,4.7,9.4,-0.80,5.9,64.7,9.1%,0.90,0.96,0.09,0.04,0.17
1957,T.J. Cline,2013,Niagara,33,20.2,18.6,9.4,18.6,2.57,6.5,69.8,9.3%,1.23,0.96,0.21,0.11,0.11
1958,Jordan Harks,2013,Central Ark,28,20.2,18.4,9.5,18.8,2.14,6.0,74.8,8.0%,1.29,0.94,0.34,0.12,0.12
1959,Raemond Robinson,2013,Citadel,19,20.2,12.0,5.9,11.7,0.22,5.0,64.8,7.8%,0.89,0.75,0.17,0.46,0.29
1960,Alioune Diouf,2013,James Madison,36,20.1,12.5,6.1,12.2,0.59,5.5,64.2,8.5%,0.88,0.80,0.27,0.14,0.22
1961,Terry Henderson,2013,West Virginia,30,20.1,18.4,7.3,14.5,2.26,6.1,65.5,9.3%,1.31,1.00,0.26,0.14,0.15
1962,Mikael Hopkins,2013,Georgetown,32,20.1,11.5,6.0,12.0,0.22,7.2,63.1,11.5%,0.82,0.69,0.41,0.18,0.27
1963,Jamal Williams,2013,Texas Tech,29,20.1,9.0,4.5,8.9,-0.54,5.3,68.6,7.7%,0.88,0.80,0.27,0.26,0.20
1964,Nick Paulos,2013,UNCG,29,20.1,15.0,7.1,14.2,1.20,6.5,71.6,9.1%,1.15,0.94,0.12,0.08,0.12
1965,Cameron Golden,2013,Arkansas St,30,20.1,13.9,6.1,12.2,0.93,8.3,68.1,12.3%,0.89,0.83,0.23,0.25,0.22
1966,Aaric Murray,2013,West Virginia,31,20.1,24.5,12.3,24.4,4.22,8.1,65.5,12.4%,1.08,0.86,0.28,0.12,0.18
1967,Michael Javes,2013,UALR,31,20.1,7.8,4.2,8.3,-0.92,7.0,69.1,10.1%,0.83,0.86,0.48,0.06,0.21
1968,Mitch Wilmer,2013,North Dakota,31,20.1,13.9,8.0,15.9,0.94,6.3,67.1,9.4%,0.93,0.75,0.43,0.04,0.24
1969,Amir Garrett,2013,St. John's,33,20.1,13.0,6.5,12.9,0.71,5.5,68.1,8.1%,0.98,0.86,0.37,0.12,0.20
1970,Wayne Blackshear,2013,Louisville,39,20.1,16.9,7.8,15.5,2.35,7.0,67.4,10.4%,1.09,0.91,0.23,0.09,0.09
1971,Cameron Bell,2013,FIU,20,20.1,17.8,8.3,16.5,1.40,9.3,69.6,13.4%,0.95,0.70,0.40,0.16,0.23
1972,Jose Long,2013,Alabama A&M,28,20.0,7.0,4.5,9.1,-1.05,4.2,67.6,6.2%,0.71,0.86,0.27,0.28,0.20
1973,Walter Davis,2013,FAMU,29,20.0,10.0,5.7,11.4,-0.22,2.6,71.3,3.7%,0.85,0.79,0.42,0.26,0.24
1974,Daveon Balls,2013,Northern Illinois,29,20.0,4.8,3.1,6.1,-1.73,5.7,63.0,9.0%,0.58,0.74,0.15,0.32,0.28
1975,Brandon Gibson,2013,Louisiana Tech,33,20.0,12.6,6.3,12.6,0.58,7.6,69.8,10.9%,0.93,0.85,0.30,0.10,0.17
1976,Bill Edwards,2013,Miami OH,5,20.0,20.6,9.4,18.8,0.49,8.5,65.6,12.9%,1.09,0.85,0.14,0.24,0.21
1977,Kharon Butcher,2013,Tennessee St,5,20.0,7.6,5.0,10.0,-0.16,5.3,68.9,7.8%,0.82,0.90,0.07,0.30,0.19
1978,Karim Rowson,2013,South Dakota,28,20.0,16.0,7.3,14.6,1.43,7.8,66.8,11.7%,0.96,0.72,0.45,0.09,0.20
1979,Travis Martin,2013,Idaho St,1,20.0,11.2,4.0,8.0,0.00,1.0,60.6,1.6%,3.00,2.00,0.00,0.00,0.00
1980,Maodo Lo,2013,Columbia,23,20.0,14.6,6.3,12.5,0.86,6.3,60.7,10.5%,0.99,0.87,0.11,0.19,0.15
1981,John Walter Wilkins,2013,Illinois St,33,20.0,15.8,8.0,16.0,1.62,5.3,70.1,7.6%,1.26,0.91,0.28,0.14,0.20
1982,Montrael Scott,2013,Prairie View,31,20.0,12.0,5.9,11.9,0.36,5.4,68.1,8.0%,0.93,0.77,0.32,0.20,0.20
1983,Charles McKinney,2013,DePaul,30,20.0,12.3,6.4,12.8,0.45,5.6,72.4,7.7%,0.95,0.75,0.28,0.26,0.27
1984,Will Hornsby,2013,Grambling,22,20.0,1.4,1.7,3.5,-2.06,6.8,65.0,10.4%,0.52,0.65,0.23,0.32,0.38
1985,Marcel Mosley,2013,UAPB,20,20.0,8.5,4.2,8.3,-0.45,6.7,68.5,9.8%,0.82,0.70,0.27,0.24,0.29
1986,A.J. Jones,2013,Southeast Mo St,31,19.9,14.0,7.1,14.3,0.96,8.2,68.7,11.9%,0.97,0.82,0.26,0.19,0.22
1987,Jake Layman,2013,Maryland,38,19.9,13.0,6.6,13.2,0.82,5.5,67.7,8.1%,0.99,0.89,0.17,0.17,0.19
1988,Mitch McGary,2013,Michigan,38,19.9,25.1,11.9,23.9,5.37,6.5,64.3,10.1%,1.14,0.88,0.20,0.10,0.19
1989,J.T. Sulton,2013,Middle Tenn,34,19.9,14.3,7.3,14.7,1.18,6.1,66.2,9.2%,1.02,0.77,0.42,0.07,0.20
1990,Adonis Filer,2013,Clemson,31,19.9,13.5,5.5,11.0,0.83,6.7,62.1,10.8%,0.94,0.79,0.39,0.23,0.19
1991,K.J. Brown,2013,Binghamton,8,19.9,8.9,3.5,7.0,-0.15,6.1,66.1,9.3%,0.80,0.59,0.59,0.14,0.20
1992,Mark Tollefsen,2013,San Francisco,29,19.9,18.9,8.2,16.5,2.31,5.0,66.4,7.6%,1.36,0.94,0.14,0.10,0.11
1993,Jalen Billups,2013,NKU,7,19.9,26.8,12.6,25.3,1.10,8.9,60.5,14.8%,1.15,0.86,0.16,0.03,0.21
1994,Tahjere McCall,2013,Niagara,32,19.8,9.2,5.1,10.3,-0.51,5.7,69.8,8.2%,0.70,0.77,0.30,0.43,0.37
1995,Evan Nolte,2013,Virginia,35,19.8,16.0,6.9,13.9,1.78,4.8,61.4,7.9%,1.17,0.93,0.19,0.21,0.12
1996,Justin Banks,2013,Alabama A&M,29,19.8,15.8,8.8,17.7,1.42,4.9,67.6,7.3%,1.09,0.78,0.22,0.05,0.23
1997,Kris Brown,2013,Norfolk St,33,19.8,9.1,4.6,9.3,-0.57,5.0,69.0,7.3%,0.91,0.80,0.25,0.22,0.25
1998,Jerome Clyburn,2013,Austin Peay,11,19.8,12.3,6.5,13.2,0.16,5.1,70.7,7.2%,0.88,0.61,0.38,0.41,0.27
1999,Cameron Black,2013,Bowling Green,30,19.8,12.9,7.3,14.7,0.60,3.8,65.2,5.9%,0.87,0.87,0.17,0.17,0.17
2000,Moriba De Freitas,2013,Pepperdine,29,19.8,11.6,7.0,14.2,0.23,3.2,64.6,5.0%,0.87,0.66,0.36,0.22,0.32
2001,Marko Gujanicic,2013,GMU,38,19.8,10.4,6.0,12.1,-0.15,6.5,66.5,9.8%,0.83,0.76,0.25,0.19,0.27
2002,R.J. Scott,2013,Troy,19,19.8,7.2,3.0,6.1,-0.68,6.5,63.5,10.3%,0.83,0.92,0.09,0.11,0.16
2003,Blake Ralling,2013,MVSU,28,19.8,6.3,4.1,8.4,-1.25,4.4,70.8,6.3%,0.84,0.95,0.28,0.21,0.23
2004,Roger Woods,2013,Southeastern LA,28,19.8,10.6,5.8,11.6,-0.06,4.9,66.7,7.3%,0.87,0.54,0.57,0.20,0.28
2005,Trinity Hall,2013,UMKC,23,19.8,8.6,4.4,9.0,-0.50,7.3,64.8,11.3%,0.81,0.81,0.36,0.05,0.22
2006,Lanerryl Johnson,2013,Tennessee Tech,26,19.8,6.9,2.8,5.7,-0.99,9.3,65.6,14.2%,0.80,0.78,0.24,0.13,0.26
2007,Terrell Allen,2013,CCSU,30,19.8,15.7,8.2,16.5,1.44,5.4,71.9,7.5%,1.15,0.91,0.26,0.16,0.16
2008,Marquise Simmons,2013,St. Bonaventure,29,19.8,15.3,8.2,16.6,1.28,5.5,67.6,8.2%,1.13,0.81,0.39,0.04,0.16
2009,Montay Brandon,2013,Florida St,33,19.8,5.2,3.1,6.3,-1.81,5.6,66.7,8.3%,0.70,0.63,0.25,0.26,0.34
2010,Lauri Toivonen,2013,UTPA,28,19.8,10.8,5.7,11.6,0.00,3.5,66.8,5.3%,1.03,0.71,0.46,0.22,0.24
2011,Gary Browne,2013,West Virginia,32,19.8,12.4,5.7,11.6,0.50,6.0,65.5,9.2%,0.92,0.78,0.44,0.25,0.22
2012,Julian Scott,2013,Southern Utah,8,19.8,11.3,5.9,11.9,0.04,8.1,70.0,11.6%,0.92,0.76,0.32,0.08,0.26
2013,Alexander Barlow,2013,Butler,34,19.7,10.3,6.1,12.3,-0.18,3.1,64.6,4.9%,0.75,0.54,0.28,0.63,0.38
2014,Greg Tucker,2013,Chicago St,7,19.7,5.2,2.3,4.6,-0.39,9.0,69.0,13.0%,0.81,0.81,0.14,0.14,0.30
2015,Steve Tecker,2013,South Dakota,27,19.7,14.5,7.2,14.6,0.98,5.0,66.8,7.4%,1.02,0.78,0.22,0.25,0.23
2016,Chad Adams,2013,New Mexico,34,19.7,11.5,6.1,12.4,0.24,4.3,64.9,6.6%,1.05,0.78,0.31,0.17,0.17
2017,Michael Craig,2013,Southern Miss,22,19.6,26.5,12.6,25.6,3.36,8.0,66.5,12.0%,1.10,0.79,0.26,0.26,0.24
2018,Reese Morgan,2013,Cal Poly,30,19.6,15.9,6.3,12.9,1.50,5.3,60.3,8.8%,1.12,0.90,0.35,0.21,0.09
